Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
11/11/2021 04:00:00,"26948,00","27352,00",Italy
11/11/2021 03:45:00,"26636,00","27356,00",Italy
11/11/2021 03:30:00,"26640,00","27370,00",Italy
11/11/2021 03:15:00,"26707,00","27376,00",Italy
11/11/2021 03:00:00,"26845,00","27390,00",Italy
11/11/2021 02:45:00,"26716,00","27433,00",Italy
11/11/2021 02:30:00,"26793,00","27529,00",Italy
11/11/2021 02:15:00,"26916,00","27694,00",Italy
11/11/2021 02:00:00,"27109,00","27922,00",Italy
11/11/2021 01:45:00,"27390,00","28201,00",Italy
11/11/2021 01:30:00,"27760,00","28519,00",Italy
11/11/2021 01:15:00,"27783,00","28866,00",Italy
11/11/2021 01:00:00,"28186,00","29233,00",Italy
11/11/2021 00:45:00,"28943,00","29614,00",Italy
11/11/2021 00:30:00,"29235,00","30002,00",Italy
11/11/2021 00:15:00,"29632,00","30389,00",Italy
11/11/2021 00:00:00,"30589,00","30550,00",Italy
10/11/2021 23:45:00,"31420,00","31619,00",Italy
10/11/2021 23:30:00,"32047,00","32582,00",Italy
10/11/2021 23:15:00,"32630,00","33421,00",Italy
10/11/2021 23:00:00,"33607,00","34188,00",Italy
10/11/2021 22:45:00,"34514,00","34949,00",Italy
10/11/2021 22:30:00,"35287,00","35773,00",Italy
10/11/2021 22:15:00,"35970,00","36704,00",Italy
10/11/2021 22:00:00,"36873,00","37704,00",Italy
10/11/2021 21:45:00,"37819,00","38709,00",Italy
10/11/2021 21:30:00,"39084,00","39659,00",Italy
10/11/2021 21:15:00,"40098,00","40508,00",Italy
10/11/2021 21:00:00,"40984,00","41274,00",Italy
10/11/2021 20:45:00,"41646,00","41994,00",Italy
10/11/2021 20:30:00,"42475,00","42701,00",Italy
10/11/2021 20:15:00,"42959,00","43417,00",Italy
10/11/2021 20:00:00,"43927,00","44107,00",Italy
10/11/2021 19:45:00,"45735,00","44723,00",Italy
10/11/2021 19:30:00,"46385,00","45218,00",Italy
10/11/2021 19:15:00,"46985,00","45560,00",Italy
10/11/2021 19:00:00,"47145,00","45797,00",Italy
10/11/2021 18:45:00,"47621,00","45991,00",Italy
10/11/2021 18:30:00,"47928,00","46208,00",Italy
10/11/2021 18:15:00,"48138,00","46487,00",Italy
10/11/2021 18:00:00,"48427,00","46770,00",Italy
10/11/2021 17:45:00,"48965,00","46976,00",Italy
10/11/2021 17:30:00,"49147,00","47022,00",Italy
10/11/2021 17:15:00,"49267,00","46855,00",Italy
10/11/2021 17:00:00,"48865,00","46541,00",Italy
10/11/2021 16:45:00,"47312,00","46170,00",Italy
10/11/2021 16:30:00,"46493,00","45838,00",Italy
10/11/2021 16:15:00,"46257,00","45614,00",Italy
10/11/2021 16:00:00,"45841,00","45472,00",Italy
10/11/2021 15:45:00,"45673,00","45364,00",Italy
10/11/2021 15:30:00,"45421,00","45240,00",Italy
10/11/2021 15:15:00,"45043,00","45066,00",Italy
10/11/2021 15:00:00,"44768,00","44854,00",Italy
10/11/2021 14:45:00,"44703,00","44632,00",Italy
10/11/2021 14:30:00,"44555,00","44427,00",Italy
10/11/2021 14:15:00,"44347,00","44262,00",Italy
10/11/2021 14:00:00,"43914,00","44141,00",Italy
10/11/2021 13:45:00,"43480,00","44064,00",Italy
10/11/2021 13:30:00,"43213,00","44032,00",Italy
10/11/2021 13:15:00,"43294,00","44051,00",Italy
10/11/2021 13:00:00,"43194,00","44156,00",Italy
10/11/2021 12:45:00,"43055,00","44390,00",Italy
10/11/2021 12:30:00,"43449,00","44795,00",Italy
10/11/2021 12:15:00,"43783,00","45382,00",Italy
10/11/2021 12:00:00,"44027,00","46041,00",Italy
10/11/2021 11:45:00,"45378,00","46634,00",Italy
10/11/2021 11:30:00,"45780,00","47021,00",Italy
10/11/2021 11:15:00,"46379,00","47108,00",Italy
10/11/2021 11:00:00,"46470,00","46985,00",Italy
10/11/2021 10:45:00,"46594,00","46789,00",Italy
10/11/2021 10:30:00,"47398,00","46656,00",Italy
10/11/2021 10:15:00,"47239,00","46681,00",Italy
10/11/2021 10:00:00,"47085,00","46798,00",Italy
10/11/2021 09:45:00,"47051,00","46900,00",Italy
10/11/2021 09:30:00,"46968,00","46881,00",Italy
10/11/2021 09:15:00,"47028,00","46655,00",Italy
10/11/2021 09:00:00,"46568,00","46222,00",Italy
10/11/2021 08:45:00,"46095,00","45605,00",Italy
10/11/2021 08:30:00,"45878,00","44826,00",Italy
10/11/2021 08:15:00,"44919,00","43908,00",Italy
10/11/2021 08:00:00,"43860,00","42871,00",Italy
10/11/2021 07:45:00,"42056,00","41737,00",Italy
10/11/2021 07:30:00,"41215,00","40528,00",Italy
10/11/2021 07:15:00,"40235,00","39257,00",Italy
10/11/2021 07:00:00,"39078,00","37917,00",Italy
10/11/2021 06:45:00,"36982,00","36490,00",Italy
10/11/2021 06:30:00,"35884,00","34963,00",Italy
10/11/2021 06:15:00,"34276,00","33344,00",Italy
10/11/2021 06:00:00,"32632,00","31742,00",Italy
10/11/2021 05:45:00,"30894,00","30292,00",Italy
10/11/2021 05:30:00,"29772,00","29128,00",Italy
10/11/2021 05:15:00,"29094,00","28344,00",Italy
10/11/2021 05:00:00,"28722,00","27873,00",Italy
10/11/2021 04:45:00,"28078,00","27608,00",Italy
10/11/2021 04:30:00,"27962,00","27444,00",Italy
10/11/2021 04:15:00,"27495,00","27292,00",Italy
10/11/2021 04:00:00,"27187,00","27148,00",Italy
10/11/2021 03:45:00,"27282,00","27025,00",Italy
10/11/2021 03:30:00,"27430,00","26936,00",Italy
10/11/2021 03:15:00,"27358,00","26894,00",Italy
10/11/2021 03:00:00,"27443,00","26903,00",Italy
10/11/2021 02:45:00,"27492,00","26967,00",Italy
10/11/2021 02:30:00,"27279,00","27088,00",Italy
10/11/2021 02:15:00,"27640,00","27265,00",Italy
10/11/2021 02:00:00,"27859,00","27486,00",Italy
10/11/2021 01:45:00,"28022,00","27733,00",Italy
10/11/2021 01:30:00,"28285,00","27990,00",Italy
10/11/2021 01:15:00,"28669,00","28243,00",Italy
10/11/2021 01:00:00,"28965,00","28492,00",Italy
10/11/2021 00:45:00,"28798,00","28736,00",Italy
10/11/2021 00:30:00,"29417,00","28979,00",Italy
10/11/2021 00:15:00,"29983,00","29222,00",Italy
10/11/2021 00:00:00,"30336,00","30074,00",Italy
09/11/2021 23:45:00,"31647,00","31356,00",Italy
09/11/2021 23:30:00,"32289,00","32476,00",Italy
09/11/2021 23:15:00,"32686,00","33404,00",Italy
09/11/2021 23:00:00,"33684,00","34209,00",Italy
09/11/2021 22:45:00,"34741,00","34983,00",Italy
09/11/2021 22:30:00,"35624,00","35820,00",Italy
09/11/2021 22:15:00,"36128,00","36785,00",Italy
09/11/2021 22:00:00,"37171,00","37841,00",Italy
09/11/2021 21:45:00,"38393,00","38923,00",Italy
09/11/2021 21:30:00,"39453,00","39969,00",Italy
09/11/2021 21:15:00,"40692,00","40928,00",Italy
09/11/2021 21:00:00,"41323,00","41811,00",Italy
09/11/2021 20:45:00,"41926,00","42641,00",Italy
09/11/2021 20:30:00,"42819,00","43442,00",Italy
09/11/2021 20:15:00,"43457,00","44225,00",Italy
09/11/2021 20:00:00,"44542,00","44952,00",Italy
09/11/2021 19:45:00,"44922,00","45570,00",Italy
09/11/2021 19:30:00,"45350,00","46027,00",Italy
09/11/2021 19:15:00,"45749,00","46293,00",Italy
09/11/2021 19:00:00,"46202,00","46430,00",Italy
09/11/2021 18:45:00,"46634,00","46523,00",Italy
09/11/2021 18:30:00,"46545,00","46656,00",Italy
09/11/2021 18:15:00,"46701,00","46885,00",Italy
09/11/2021 18:00:00,"47065,00","47153,00",Italy
09/11/2021 17:45:00,"47492,00","47373,00",Italy
09/11/2021 17:30:00,"47642,00","47460,00",Italy
09/11/2021 17:15:00,"48066,00","47354,00",Italy
09/11/2021 17:00:00,"47534,00","47103,00",Italy
09/11/2021 16:45:00,"47048,00","46782,00",Italy
09/11/2021 16:30:00,"46369,00","46464,00",Italy
09/11/2021 16:15:00,"45923,00","46212,00",Italy
09/11/2021 16:00:00,"45886,00","46034,00",Italy
09/11/2021 15:45:00,"45639,00","45926,00",Italy
09/11/2021 15:30:00,"45836,00","45886,00",Italy
09/11/2021 15:15:00,"46040,00","45902,00",Italy
09/11/2021 15:00:00,"45531,00","45939,00",Italy
09/11/2021 14:45:00,"45440,00","45957,00",Italy
09/11/2021 14:30:00,"45383,00","45914,00",Italy
09/11/2021 14:15:00,"45081,00","45784,00",Italy
09/11/2021 14:00:00,"45103,00","45601,00",Italy
09/11/2021 13:45:00,"44904,00","45417,00",Italy
09/11/2021 13:30:00,"44731,00","45279,00",Italy
09/11/2021 13:15:00,"43928,00","45235,00",Italy
09/11/2021 13:00:00,"44509,00","45306,00",Italy
09/11/2021 12:45:00,"44615,00","45514,00",Italy
09/11/2021 12:30:00,"44477,00","45875,00",Italy
09/11/2021 12:15:00,"45017,00","46389,00",Italy
09/11/2021 12:00:00,"45498,00","46973,00",Italy
09/11/2021 11:45:00,"46538,00","47524,00",Italy
09/11/2021 11:30:00,"47277,00","47940,00",Italy
09/11/2021 11:15:00,"47119,00","48147,00",Italy
09/11/2021 11:00:00,"46653,00","48190,00",Italy
09/11/2021 10:45:00,"46367,00","48143,00",Italy
09/11/2021 10:30:00,"46144,00","48081,00",Italy
09/11/2021 10:15:00,"46158,00","48057,00",Italy
09/11/2021 10:00:00,"46333,00","48048,00",Italy
09/11/2021 09:45:00,"46906,00","48008,00",Italy
09/11/2021 09:30:00,"47358,00","47893,00",Italy
09/11/2021 09:15:00,"46869,00","47658,00",Italy
09/11/2021 09:00:00,"46831,00","47258,00",Italy
09/11/2021 08:45:00,"46364,00","46647,00",Italy
09/11/2021 08:30:00,"45907,00","45778,00",Italy
09/11/2021 08:15:00,"45324,00","44629,00",Italy
09/11/2021 08:00:00,"44203,00","43265,00",Italy
09/11/2021 07:45:00,"42497,00","41777,00",Italy
09/11/2021 07:30:00,"41771,00","40253,00",Italy
09/11/2021 07:15:00,"40297,00","38764,00",Italy
09/11/2021 07:00:00,"39159,00","37303,00",Italy
09/11/2021 06:45:00,"37203,00","35846,00",Italy
09/11/2021 06:30:00,"35861,00","34368,00",Italy
09/11/2021 06:15:00,"34482,00","32863,00",Italy
09/11/2021 06:00:00,"32844,00","31409,00",Italy
09/11/2021 05:45:00,"30518,00","30107,00",Italy
09/11/2021 05:30:00,"29369,00","29054,00",Italy
09/11/2021 05:15:00,"28836,00","28319,00",Italy
09/11/2021 05:00:00,"28198,00","27855,00",Italy
09/11/2021 04:45:00,"27256,00","27581,00",Italy
09/11/2021 04:30:00,"26939,00","27422,00",Italy
09/11/2021 04:15:00,"27104,00","27310,00",Italy
09/11/2021 04:00:00,"26964,00","27235,00",Italy
09/11/2021 03:45:00,"26478,00","27198,00",Italy
09/11/2021 03:30:00,"26800,00","27200,00",Italy
09/11/2021 03:15:00,"26703,00","27242,00",Italy
09/11/2021 03:00:00,"26662,00","27319,00",Italy
09/11/2021 02:45:00,"26810,00","27426,00",Italy
09/11/2021 02:30:00,"26804,00","27556,00",Italy
09/11/2021 02:15:00,"26974,00","27707,00",Italy
09/11/2021 02:00:00,"27109,00","27886,00",Italy
09/11/2021 01:45:00,"27210,00","28107,00",Italy
09/11/2021 01:30:00,"27345,00","28380,00",Italy
09/11/2021 01:15:00,"27825,00","28713,00",Italy
09/11/2021 01:00:00,"28223,00","29093,00",Italy
09/11/2021 00:45:00,"28280,00","29506,00",Italy
09/11/2021 00:30:00,"28399,00","29934,00",Italy
09/11/2021 00:15:00,"29333,00","30363,00",Italy
09/11/2021 00:00:00,"29990,00","30529,00",Italy
08/11/2021 23:45:00,"30628,00","31635,00",Italy
08/11/2021 23:30:00,"31207,00","32646,00",Italy
08/11/2021 23:15:00,"32276,00","33547,00",Italy
08/11/2021 23:00:00,"33073,00","34379,00",Italy
08/11/2021 22:45:00,"33725,00","35201,00",Italy
08/11/2021 22:30:00,"34791,00","36071,00",Italy
08/11/2021 22:15:00,"35569,00","37029,00",Italy
08/11/2021 22:00:00,"36453,00","38047,00",Italy
08/11/2021 21:45:00,"37684,00","39082,00",Italy
08/11/2021 21:30:00,"38977,00","40088,00",Italy
08/11/2021 21:15:00,"39734,00","41025,00",Italy
08/11/2021 21:00:00,"40425,00","41874,00",Italy
08/11/2021 20:45:00,"41500,00","42617,00",Italy
08/11/2021 20:30:00,"42254,00","43239,00",Italy
08/11/2021 20:15:00,"42930,00","43733,00",Italy
08/11/2021 20:00:00,"43946,00","44132,00",Italy
08/11/2021 19:45:00,"44922,00","44477,00",Italy
08/11/2021 19:30:00,"45255,00","44811,00",Italy
08/11/2021 19:15:00,"45547,00","45164,00",Italy
08/11/2021 19:00:00,"45868,00","45521,00",Italy
08/11/2021 18:45:00,"46848,00","45856,00",Italy
08/11/2021 18:30:00,"46876,00","46142,00",Italy
08/11/2021 18:15:00,"47402,00","46359,00",Italy
08/11/2021 18:00:00,"47605,00","46507,00",Italy
08/11/2021 17:45:00,"47669,00","46595,00",Italy
08/11/2021 17:30:00,"47904,00","46629,00",Italy
08/11/2021 17:15:00,"48434,00","46612,00",Italy
08/11/2021 17:00:00,"48102,00","46525,00",Italy
08/11/2021 16:45:00,"46619,00","46344,00",Italy
08/11/2021 16:30:00,"46324,00","46044,00",Italy
08/11/2021 16:15:00,"46213,00","45616,00",Italy
08/11/2021 16:00:00,"45827,00","45103,00",Italy
08/11/2021 15:45:00,"45683,00","44562,00",Italy
08/11/2021 15:30:00,"46044,00","44049,00",Italy
08/11/2021 15:15:00,"45981,00","43606,00",Italy
08/11/2021 15:00:00,"45862,00","43207,00",Italy
08/11/2021 14:45:00,"45791,00","42810,00",Italy
08/11/2021 14:30:00,"45463,00","42373,00",Italy
08/11/2021 14:15:00,"45162,00","41874,00",Italy
08/11/2021 14:00:00,"44990,00","41361,00",Italy
08/11/2021 13:45:00,"44886,00","40903,00",Italy
08/11/2021 13:30:00,"44859,00","40568,00",Italy
08/11/2021 13:15:00,"44261,00","40409,00",Italy
08/11/2021 13:00:00,"44426,00","40432,00",Italy
08/11/2021 12:45:00,"44326,00","40626,00",Italy
08/11/2021 12:30:00,"44756,00","40982,00",Italy
08/11/2021 12:15:00,"45212,00","41476,00",Italy
08/11/2021 12:00:00,"45458,00","42029,00",Italy
08/11/2021 11:45:00,"45944,00","42549,00",Italy
08/11/2021 11:30:00,"45946,00","42940,00",Italy
08/11/2021 11:15:00,"46112,00","43140,00",Italy
08/11/2021 11:00:00,"45936,00","43213,00",Italy
08/11/2021 10:45:00,"46006,00","43251,00",Italy
08/11/2021 10:30:00,"46683,00","43347,00",Italy
08/11/2021 10:15:00,"46631,00","43568,00",Italy
08/11/2021 10:00:00,"46490,00","43870,00",Italy
08/11/2021 09:45:00,"46211,00","44180,00",Italy
08/11/2021 09:30:00,"46506,00","44429,00",Italy
08/11/2021 09:15:00,"46378,00","44545,00",Italy
08/11/2021 09:00:00,"45673,00","44466,00",Italy
08/11/2021 08:45:00,"45333,00","44131,00",Italy
08/11/2021 08:30:00,"44687,00","43477,00",Italy
08/11/2021 08:15:00,"43394,00","42470,00",Italy
08/11/2021 08:00:00,"42211,00","41181,00",Italy
08/11/2021 07:45:00,"40608,00","39708,00",Italy
08/11/2021 07:30:00,"39566,00","38150,00",Italy
08/11/2021 07:15:00,"38075,00","36583,00",Italy
08/11/2021 07:00:00,"36790,00","34999,00",Italy
08/11/2021 06:45:00,"34546,00","33371,00",Italy
08/11/2021 06:30:00,"33061,00","31668,00",Italy
08/11/2021 06:15:00,"31858,00","29891,00",Italy
08/11/2021 06:00:00,"29874,00","28143,00",Italy
08/11/2021 05:45:00,"27155,00","26558,00",Italy
08/11/2021 05:30:00,"25922,00","25270,00",Italy
08/11/2021 05:15:00,"25155,00","24371,00",Italy
08/11/2021 05:00:00,"24431,00","23796,00",Italy
08/11/2021 04:45:00,"23490,00","23442,00",Italy
08/11/2021 04:30:00,"23468,00","23204,00",Italy
08/11/2021 04:15:00,"23008,00","22998,00",Italy
08/11/2021 04:00:00,"22862,00","22822,00",Italy
08/11/2021 03:45:00,"22868,00","22694,00",Italy
08/11/2021 03:30:00,"22584,00","22631,00",Italy
08/11/2021 03:15:00,"22571,00","22645,00",Italy
08/11/2021 03:00:00,"22512,00","22718,00",Italy
08/11/2021 02:45:00,"22603,00","22825,00",Italy
08/11/2021 02:30:00,"22420,00","22944,00",Italy
08/11/2021 02:15:00,"22624,00","23055,00",Italy
08/11/2021 02:00:00,"22765,00","23172,00",Italy
08/11/2021 01:45:00,"22709,00","23313,00",Italy
08/11/2021 01:30:00,"23087,00","23498,00",Italy
08/11/2021 01:15:00,"23227,00","23739,00",Italy
08/11/2021 01:00:00,"23537,00","24027,00",Italy
08/11/2021 00:45:00,"23767,00","24347,00",Italy
08/11/2021 00:30:00,"24148,00","24682,00",Italy
08/11/2021 00:15:00,"24802,00","25017,00",Italy
08/11/2021 00:00:00,"25180,00","25342,00",Italy
07/11/2021 23:45:00,"25938,00","26307,00",Italy
07/11/2021 23:30:00,"26741,00","27156,00",Italy
07/11/2021 23:15:00,"27243,00","27867,00",Italy
07/11/2021 23:00:00,"28023,00","28472,00",Italy
07/11/2021 22:45:00,"28679,00","29022,00",Italy
07/11/2021 22:30:00,"29247,00","29565,00",Italy
07/11/2021 22:15:00,"29822,00","30138,00",Italy
07/11/2021 22:00:00,"30424,00","30727,00",Italy
07/11/2021 21:45:00,"30782,00","31306,00",Italy
07/11/2021 21:30:00,"31565,00","31851,00",Italy
07/11/2021 21:15:00,"31814,00","32342,00",Italy
07/11/2021 21:00:00,"32548,00","32795,00",Italy
07/11/2021 20:45:00,"33050,00","33231,00",Italy
07/11/2021 20:30:00,"33467,00","33672,00",Italy
07/11/2021 20:15:00,"33989,00","34127,00",Italy
07/11/2021 20:00:00,"34819,00","34550,00",Italy
07/11/2021 19:45:00,"34906,00","34882,00",Italy
07/11/2021 19:30:00,"35010,00","35064,00",Italy
07/11/2021 19:15:00,"35291,00","35055,00",Italy
07/11/2021 19:00:00,"35315,00","34892,00",Italy
07/11/2021 18:45:00,"35029,00","34630,00",Italy
07/11/2021 18:30:00,"34967,00","34325,00",Italy
07/11/2021 18:15:00,"34768,00","34014,00",Italy
07/11/2021 18:00:00,"34431,00","33662,00",Italy
07/11/2021 17:45:00,"34526,00","33219,00",Italy
07/11/2021 17:30:00,"34376,00","32631,00",Italy
07/11/2021 17:15:00,"33392,00","31877,00",Italy
07/11/2021 17:00:00,"32084,00","31050,00",Italy
07/11/2021 16:45:00,"30812,00","30271,00",Italy
07/11/2021 16:30:00,"30294,00","29664,00",Italy
07/11/2021 16:15:00,"29706,00","29318,00",Italy
07/11/2021 16:00:00,"29306,00","29199,00",Italy
07/11/2021 15:45:00,"29184,00","29242,00",Italy
07/11/2021 15:30:00,"28956,00","29379,00",Italy
07/11/2021 15:15:00,"28613,00","29555,00",Italy
07/11/2021 15:00:00,"28992,00","29754,00",Italy
07/11/2021 14:45:00,"28528,00","29970,00",Italy
07/11/2021 14:30:00,"28672,00","30195,00",Italy
07/11/2021 14:15:00,"28931,00","30427,00",Italy
07/11/2021 14:00:00,"29373,00","30674,00",Italy
07/11/2021 13:45:00,"29092,00","30946,00",Italy
07/11/2021 13:30:00,"29004,00","31254,00",Italy
07/11/2021 13:15:00,"29619,00","31598,00",Italy
07/11/2021 13:00:00,"30033,00","31935,00",Italy
07/11/2021 12:45:00,"30956,00","32215,00",Italy
07/11/2021 12:30:00,"31536,00","32385,00",Italy
07/11/2021 12:15:00,"31304,00","32407,00",Italy
07/11/2021 12:00:00,"30717,00","32308,00",Italy
07/11/2021 11:45:00,"30867,00","32130,00",Italy
07/11/2021 11:30:00,"30732,00","31913,00",Italy
07/11/2021 11:15:00,"30916,00","31691,00",Italy
07/11/2021 11:00:00,"30353,00","31468,00",Italy
07/11/2021 10:45:00,"30490,00","31240,00",Italy
07/11/2021 10:30:00,"30231,00","31001,00",Italy
07/11/2021 10:15:00,"29651,00","30747,00",Italy
07/11/2021 10:00:00,"29413,00","30461,00",Italy
07/11/2021 09:45:00,"29303,00","30128,00",Italy
07/11/2021 09:30:00,"29261,00","29730,00",Italy
07/11/2021 09:15:00,"29185,00","29256,00",Italy
07/11/2021 09:00:00,"28815,00","28712,00",Italy
07/11/2021 08:45:00,"28235,00","28109,00",Italy
07/11/2021 08:30:00,"27938,00","27460,00",Italy
07/11/2021 08:15:00,"27258,00","26783,00",Italy
07/11/2021 08:00:00,"26479,00","26127,00",Italy
07/11/2021 07:45:00,"25776,00","25548,00",Italy
07/11/2021 07:30:00,"25176,00","25100,00",Italy
07/11/2021 07:15:00,"24532,00","24820,00",Italy
07/11/2021 07:00:00,"24538,00","24655,00",Italy
07/11/2021 06:45:00,"24362,00","24535,00",Italy
07/11/2021 06:30:00,"24186,00","24386,00",Italy
07/11/2021 06:15:00,"24181,00","24157,00",Italy
07/11/2021 06:00:00,"23789,00","23871,00",Italy
07/11/2021 05:45:00,"23162,00","23571,00",Italy
07/11/2021 05:30:00,"23176,00","23302,00",Italy
07/11/2021 05:15:00,"22916,00","23098,00",Italy
07/11/2021 05:00:00,"22629,00","22960,00",Italy
07/11/2021 04:45:00,"22675,00","22881,00",Italy
07/11/2021 04:30:00,"22625,00","22853,00",Italy
07/11/2021 04:15:00,"22579,00","22868,00",Italy
07/11/2021 04:00:00,"22536,00","22911,00",Italy
07/11/2021 03:45:00,"22734,00","22969,00",Italy
07/11/2021 03:30:00,"22817,00","23026,00",Italy
07/11/2021 03:15:00,"22790,00","23074,00",Italy
07/11/2021 03:00:00,"22919,00","23127,00",Italy
07/11/2021 02:45:00,"23005,00","23207,00",Italy
07/11/2021 02:30:00,"23005,00","23336,00",Italy
07/11/2021 02:15:00,"23357,00","23528,00",Italy
07/11/2021 02:00:00,"23711,00","23778,00",Italy
07/11/2021 01:45:00,"23563,00","24076,00",Italy
07/11/2021 01:30:00,"23922,00","24410,00",Italy
07/11/2021 01:15:00,"24372,00","24770,00",Italy
07/11/2021 01:00:00,"24561,00","25149,00",Italy
07/11/2021 00:45:00,"24797,00","25541,00",Italy
07/11/2021 00:30:00,"25332,00","25939,00",Italy
07/11/2021 00:15:00,"25641,00","26338,00",Italy
07/11/2021 00:00:00,"26311,00","26585,00",Italy
06/11/2021 23:45:00,"27091,00","27463,00",Italy
06/11/2021 23:30:00,"27833,00","28264,00",Italy
06/11/2021 23:15:00,"28447,00","28973,00",Italy
06/11/2021 23:00:00,"28882,00","29612,00",Italy
06/11/2021 22:45:00,"29617,00","30215,00",Italy
06/11/2021 22:30:00,"30395,00","30813,00",Italy
06/11/2021 22:15:00,"30612,00","31434,00",Italy
06/11/2021 22:00:00,"31281,00","32085,00",Italy
06/11/2021 21:45:00,"32212,00","32767,00",Italy
06/11/2021 21:30:00,"33050,00","33484,00",Italy
06/11/2021 21:15:00,"33449,00","34231,00",Italy
06/11/2021 21:00:00,"34431,00","34993,00",Italy
06/11/2021 20:45:00,"35207,00","35749,00",Italy
06/11/2021 20:30:00,"36042,00","36478,00",Italy
06/11/2021 20:15:00,"36711,00","37155,00",Italy
06/11/2021 20:00:00,"37584,00","37745,00",Italy
06/11/2021 19:45:00,"37958,00","38205,00",Italy
06/11/2021 19:30:00,"38133,00","38495,00",Italy
06/11/2021 19:15:00,"38558,00","38590,00",Italy
06/11/2021 19:00:00,"39072,00","38532,00",Italy
06/11/2021 18:45:00,"39074,00","38378,00",Italy
06/11/2021 18:30:00,"38921,00","38185,00",Italy
06/11/2021 18:15:00,"38638,00","37989,00",Italy
06/11/2021 18:00:00,"38638,00","37745,00",Italy
06/11/2021 17:45:00,"38416,00","37386,00",Italy
06/11/2021 17:30:00,"38087,00","36843,00",Italy
06/11/2021 17:15:00,"37632,00","36086,00",Italy
06/11/2021 17:00:00,"36424,00","35216,00",Italy
06/11/2021 16:45:00,"34770,00","34373,00",Italy
06/11/2021 16:30:00,"33920,00","33693,00",Italy
06/11/2021 16:15:00,"33308,00","33279,00",Italy
06/11/2021 16:00:00,"33203,00","33088,00",Italy
06/11/2021 15:45:00,"32979,00","33041,00",Italy
06/11/2021 15:30:00,"32966,00","33060,00",Italy
06/11/2021 15:15:00,"32963,00","33081,00",Italy
06/11/2021 15:00:00,"33368,00","33109,00",Italy
06/11/2021 14:45:00,"33924,00","33167,00",Italy
06/11/2021 14:30:00,"34043,00","33275,00",Italy
06/11/2021 14:15:00,"33805,00","33451,00",Italy
06/11/2021 14:00:00,"34123,00","33700,00",Italy
06/11/2021 13:45:00,"34033,00","34024,00",Italy
06/11/2021 13:30:00,"34254,00","34422,00",Italy
06/11/2021 13:15:00,"34687,00","34891,00",Italy
06/11/2021 13:00:00,"35153,00","35399,00",Italy
06/11/2021 12:45:00,"35512,00","35908,00",Italy
06/11/2021 12:30:00,"36023,00","36380,00",Italy
06/11/2021 12:15:00,"35916,00","36787,00",Italy
06/11/2021 12:00:00,"36435,00","37128,00",Italy
06/11/2021 11:45:00,"36777,00","37413,00",Italy
06/11/2021 11:30:00,"37138,00","37652,00",Italy
06/11/2021 11:15:00,"37519,00","37851,00",Italy
06/11/2021 11:00:00,"37413,00","38015,00",Italy
06/11/2021 10:45:00,"38041,00","38142,00",Italy
06/11/2021 10:30:00,"37705,00","38234,00",Italy
06/11/2021 10:15:00,"37627,00","38284,00",Italy
06/11/2021 10:00:00,"38011,00","38261,00",Italy
06/11/2021 09:45:00,"38542,00","38124,00",Italy
06/11/2021 09:30:00,"38318,00","37833,00",Italy
06/11/2021 09:15:00,"38401,00","37365,00",Italy
06/11/2021 09:00:00,"37998,00","36752,00",Italy
06/11/2021 08:45:00,"37228,00","36046,00",Italy
06/11/2021 08:30:00,"36611,00","35295,00",Italy
06/11/2021 08:15:00,"36075,00","34541,00",Italy
06/11/2021 08:00:00,"35087,00","33798,00",Italy
06/11/2021 07:45:00,"33538,00","33073,00",Italy
06/11/2021 07:30:00,"32965,00","32373,00",Italy
06/11/2021 07:15:00,"32163,00","31699,00",Italy
06/11/2021 07:00:00,"31423,00","31039,00",Italy
06/11/2021 06:45:00,"30577,00","30374,00",Italy
06/11/2021 06:30:00,"30122,00","29685,00",Italy
06/11/2021 06:15:00,"29506,00","28967,00",Italy
06/11/2021 06:00:00,"28615,00","28270,00",Italy
06/11/2021 05:45:00,"27614,00","27658,00",Italy
06/11/2021 05:30:00,"27314,00","27193,00",Italy
06/11/2021 05:15:00,"27204,00","26918,00",Italy
06/11/2021 05:00:00,"27021,00","26791,00",Italy
06/11/2021 04:45:00,"26581,00","26747,00",Italy
06/11/2021 04:30:00,"26462,00","26723,00",Italy
06/11/2021 04:15:00,"26475,00","26670,00",Italy
06/11/2021 04:00:00,"26524,00","26602,00",Italy
06/11/2021 03:45:00,"26598,00","26549,00",Italy
06/11/2021 03:30:00,"26468,00","26541,00",Italy
06/11/2021 03:15:00,"26683,00","26600,00",Italy
06/11/2021 03:00:00,"26933,00","26717,00",Italy
06/11/2021 02:45:00,"26768,00","26876,00",Italy
06/11/2021 02:30:00,"26874,00","27062,00",Italy
06/11/2021 02:15:00,"27236,00","27263,00",Italy
06/11/2021 02:00:00,"27342,00","27490,00",Italy
06/11/2021 01:45:00,"28072,00","27756,00",Italy
06/11/2021 01:30:00,"28255,00","28077,00",Italy
06/11/2021 01:15:00,"28575,00","28461,00",Italy
06/11/2021 01:00:00,"28778,00","28898,00",Italy
06/11/2021 00:45:00,"29165,00","29369,00",Italy
06/11/2021 00:30:00,"29448,00","29858,00",Italy
06/11/2021 00:15:00,"29628,00","30346,00",Italy
06/11/2021 00:00:00,"30244,00","30812,00",Italy
05/11/2021 23:45:00,"31285,00","31982,00",Italy
