Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
05/11/2022 01:00:00,"25825,00","26785,00",Italy
05/11/2022 00:45:00,"26080,00","27117,00",Italy
05/11/2022 00:30:00,"26632,00","27477,00",Italy
05/11/2022 00:15:00,"27110,00","27888,00",Italy
05/11/2022 00:00:00,"27447,00","28240,00",Italy
04/11/2022 23:45:00,"28346,00","28789,00",Italy
04/11/2022 23:30:00,"28868,00","29296,00",Italy
04/11/2022 23:15:00,"29133,00","29855,00",Italy
04/11/2022 23:00:00,"29599,00","30562,00",Italy
04/11/2022 22:45:00,"30253,00","31287,00",Italy
04/11/2022 22:30:00,"31011,00","32111,00",Italy
04/11/2022 22:15:00,"31910,00","32950,00",Italy
04/11/2022 22:00:00,"32419,00","33787,00",Italy
04/11/2022 21:45:00,"33634,00","34723,00",Italy
04/11/2022 21:30:00,"34684,00","35542,00",Italy
04/11/2022 21:15:00,"35471,00","36311,00",Italy
04/11/2022 21:00:00,"36293,00","37034,00",Italy
04/11/2022 20:45:00,"37100,00","37713,00",Italy
04/11/2022 20:30:00,"37733,00","38475,00",Italy
04/11/2022 20:15:00,"38364,00","39280,00",Italy
04/11/2022 20:00:00,"39332,00","40065,00",Italy
04/11/2022 19:45:00,"40071,00","40568,00",Italy
04/11/2022 19:30:00,"40265,00","41090,00",Italy
04/11/2022 19:15:00,"40701,00","41416,00",Italy
04/11/2022 19:00:00,"40925,00","41667,00",Italy
04/11/2022 18:45:00,"41328,00","41879,00",Italy
04/11/2022 18:30:00,"41368,00","42029,00",Italy
04/11/2022 18:15:00,"41442,00","42263,00",Italy
04/11/2022 18:00:00,"41688,00","42489,00",Italy
04/11/2022 17:45:00,"41789,00","42600,00",Italy
04/11/2022 17:30:00,"41740,00","42614,00",Italy
04/11/2022 17:15:00,"41643,00","42464,00",Italy
04/11/2022 17:00:00,"41001,00","42170,00",Italy
04/11/2022 16:45:00,"40497,00","41892,00",Italy
04/11/2022 16:30:00,"40185,00","41617,00",Italy
04/11/2022 16:15:00,"39944,00","41536,00",Italy
04/11/2022 16:00:00,"39902,00","41544,00",Italy
04/11/2022 15:45:00,"39749,00","41621,00",Italy
04/11/2022 15:30:00,"40032,00","41784,00",Italy
04/11/2022 15:15:00,"39915,00","41950,00",Italy
04/11/2022 15:00:00,"39725,00","42007,00",Italy
04/11/2022 14:45:00,"40170,00","42052,00",Italy
04/11/2022 14:30:00,"39937,00","41927,00",Italy
04/11/2022 14:15:00,"40359,00","41718,00",Italy
04/11/2022 14:00:00,"40391,00","41434,00",Italy
04/11/2022 13:45:00,"39617,00","40865,00",Italy
04/11/2022 13:30:00,"39425,00","40493,00",Italy
04/11/2022 13:15:00,"39090,00","40187,00",Italy
04/11/2022 13:00:00,"39595,00","40197,00",Italy
04/11/2022 12:45:00,"39195,00","40103,00",Italy
04/11/2022 12:30:00,"39109,00","40258,00",Italy
04/11/2022 12:15:00,"39260,00","40646,00",Italy
04/11/2022 12:00:00,"40505,00","41461,00",Italy
04/11/2022 11:45:00,"41067,00","41886,00",Italy
04/11/2022 11:30:00,"41012,00","42257,00",Italy
04/11/2022 11:15:00,"40617,00","42361,00",Italy
04/11/2022 11:00:00,"41425,00","42637,00",Italy
04/11/2022 10:45:00,"41585,00","42602,00",Italy
04/11/2022 10:30:00,"41811,00","42635,00",Italy
04/11/2022 10:15:00,"42117,00","42721,00",Italy
04/11/2022 10:00:00,"42661,00","42935,00",Italy
04/11/2022 09:45:00,"42453,00","42827,00",Italy
04/11/2022 09:30:00,"42340,00","42780,00",Italy
04/11/2022 09:15:00,"41977,00","42370,00",Italy
04/11/2022 09:00:00,"41839,00","41783,00",Italy
04/11/2022 08:45:00,"41394,00","41016,00",Italy
04/11/2022 08:30:00,"41097,00","40445,00",Italy
04/11/2022 08:15:00,"40490,00","39653,00",Italy
04/11/2022 08:00:00,"39538,00","38810,00",Italy
04/11/2022 07:45:00,"37381,00","37695,00",Italy
04/11/2022 07:30:00,"36613,00","36552,00",Italy
04/11/2022 07:15:00,"35846,00","35346,00",Italy
04/11/2022 07:00:00,"34878,00","34015,00",Italy
04/11/2022 06:45:00,"33228,00","32498,00",Italy
04/11/2022 06:30:00,"32416,00","31059,00",Italy
04/11/2022 06:15:00,"31294,00","29688,00",Italy
04/11/2022 06:00:00,"29862,00","28410,00",Italy
04/11/2022 05:45:00,"28069,00","27395,00",Italy
04/11/2022 05:30:00,"27385,00","26560,00",Italy
04/11/2022 05:15:00,"26776,00","25974,00",Italy
04/11/2022 05:00:00,"26259,00","25603,00",Italy
04/11/2022 04:45:00,"25836,00","25341,00",Italy
04/11/2022 04:30:00,"25636,00","25168,00",Italy
04/11/2022 04:15:00,"25434,00","25058,00",Italy
04/11/2022 04:00:00,"25397,00","24991,00",Italy
04/11/2022 03:45:00,"25285,00","24951,00",Italy
04/11/2022 03:30:00,"25321,00","24963,00",Italy
04/11/2022 03:15:00,"25307,00","25000,00",Italy
04/11/2022 03:00:00,"25450,00","25101,00",Italy
04/11/2022 02:45:00,"25679,00","25250,00",Italy
04/11/2022 02:30:00,"25447,00","25383,00",Italy
04/11/2022 02:15:00,"25696,00","25536,00",Italy
04/11/2022 02:00:00,"25873,00","25698,00",Italy
04/11/2022 01:45:00,"25821,00","25813,00",Italy
04/11/2022 01:30:00,"26051,00","26057,00",Italy
04/11/2022 01:15:00,"26212,00","26314,00",Italy
04/11/2022 01:00:00,"26570,00","26647,00",Italy
04/11/2022 00:45:00,"27178,00","26977,00",Italy
04/11/2022 00:30:00,"27426,00","27344,00",Italy
04/11/2022 00:15:00,"27546,00","27689,00",Italy
04/11/2022 00:00:00,"28532,00","28708,00",Italy
03/11/2022 23:45:00,"29648,00","29523,00",Italy
03/11/2022 23:30:00,"30235,00","30104,00",Italy
03/11/2022 23:15:00,"30610,00","30642,00",Italy
03/11/2022 23:00:00,"31710,00","31349,00",Italy
03/11/2022 22:45:00,"32783,00","32079,00",Italy
03/11/2022 22:30:00,"33425,00","32883,00",Italy
03/11/2022 22:15:00,"34311,00","33725,00",Italy
03/11/2022 22:00:00,"35104,00","34717,00",Italy
03/11/2022 21:45:00,"36038,00","35671,00",Italy
03/11/2022 21:30:00,"37042,00","36677,00",Italy
03/11/2022 21:15:00,"38058,00","37569,00",Italy
03/11/2022 21:00:00,"38781,00","38399,00",Italy
03/11/2022 20:45:00,"39571,00","39152,00",Italy
03/11/2022 20:30:00,"40429,00","39895,00",Italy
03/11/2022 20:15:00,"40947,00","40612,00",Italy
03/11/2022 20:00:00,"41657,00","41335,00",Italy
03/11/2022 19:45:00,"42182,00","41842,00",Italy
03/11/2022 19:30:00,"42775,00","42328,00",Italy
03/11/2022 19:15:00,"43297,00","42620,00",Italy
03/11/2022 19:00:00,"43670,00","42821,00",Italy
03/11/2022 18:45:00,"43772,00","42964,00",Italy
03/11/2022 18:30:00,"43798,00","43143,00",Italy
03/11/2022 18:15:00,"44045,00","43407,00",Italy
03/11/2022 18:00:00,"43912,00","43675,00",Italy
03/11/2022 17:45:00,"44172,00","43824,00",Italy
03/11/2022 17:30:00,"44320,00","43814,00",Italy
03/11/2022 17:15:00,"44392,00","43536,00",Italy
03/11/2022 17:00:00,"43774,00","43039,00",Italy
03/11/2022 16:45:00,"43430,00","42656,00",Italy
03/11/2022 16:30:00,"43112,00","42206,00",Italy
03/11/2022 16:15:00,"43048,00","42011,00",Italy
03/11/2022 16:00:00,"42844,00","42035,00",Italy
03/11/2022 15:45:00,"42661,00","42222,00",Italy
03/11/2022 15:30:00,"42723,00","42430,00",Italy
03/11/2022 15:15:00,"42590,00","42425,00",Italy
03/11/2022 15:00:00,"42261,00","42343,00",Italy
03/11/2022 14:45:00,"42141,00","42242,00",Italy
03/11/2022 14:30:00,"42260,00","42080,00",Italy
03/11/2022 14:15:00,"42069,00","41753,00",Italy
03/11/2022 14:00:00,"41223,00","41342,00",Italy
03/11/2022 13:45:00,"40543,00","41073,00",Italy
03/11/2022 13:30:00,"40599,00","40977,00",Italy
03/11/2022 13:15:00,"39597,00","40952,00",Italy
03/11/2022 13:00:00,"39449,00","41317,00",Italy
03/11/2022 12:45:00,"39423,00","41734,00",Italy
03/11/2022 12:30:00,"39053,00","41924,00",Italy
03/11/2022 12:15:00,"39367,00","42183,00",Italy
03/11/2022 12:00:00,"40022,00","42333,00",Italy
03/11/2022 11:45:00,"40853,00","42435,00",Italy
03/11/2022 11:30:00,"41430,00","42572,00",Italy
03/11/2022 11:15:00,"41362,00","42532,00",Italy
03/11/2022 11:00:00,"42174,00","42800,00",Italy
03/11/2022 10:45:00,"41322,00","42584,00",Italy
03/11/2022 10:30:00,"41473,00","42570,00",Italy
03/11/2022 10:15:00,"41508,00","42635,00",Italy
03/11/2022 10:00:00,"41474,00","42587,00",Italy
03/11/2022 09:45:00,"41283,00","42446,00",Italy
03/11/2022 09:30:00,"41700,00","42440,00",Italy
03/11/2022 09:15:00,"41646,00","42340,00",Italy
03/11/2022 09:00:00,"41888,00","42216,00",Italy
03/11/2022 08:45:00,"41421,00","41781,00",Italy
03/11/2022 08:30:00,"40896,00","41247,00",Italy
03/11/2022 08:15:00,"40097,00","40440,00",Italy
03/11/2022 08:00:00,"39291,00","39506,00",Italy
03/11/2022 07:45:00,"38243,00","38435,00",Italy
03/11/2022 07:30:00,"37488,00","37322,00",Italy
03/11/2022 07:15:00,"36361,00","36193,00",Italy
03/11/2022 07:00:00,"35460,00","35034,00",Italy
03/11/2022 06:45:00,"33482,00","33783,00",Italy
03/11/2022 06:30:00,"32337,00","32480,00",Italy
03/11/2022 06:15:00,"31372,00","31130,00",Italy
03/11/2022 06:00:00,"30080,00","29755,00",Italy
03/11/2022 05:45:00,"28199,00","28666,00",Italy
03/11/2022 05:30:00,"27402,00","27660,00",Italy
03/11/2022 05:15:00,"26690,00","26956,00",Italy
03/11/2022 05:00:00,"26291,00","26552,00",Italy
03/11/2022 04:45:00,"25592,00","26263,00",Italy
03/11/2022 04:30:00,"25414,00","26146,00",Italy
03/11/2022 04:15:00,"25316,00","25984,00",Italy
03/11/2022 04:00:00,"25224,00","25822,00",Italy
03/11/2022 03:45:00,"25042,00","25629,00",Italy
03/11/2022 03:30:00,"24953,00","25535,00",Italy
03/11/2022 03:15:00,"25053,00","25519,00",Italy
03/11/2022 03:00:00,"25279,00","25594,00",Italy
03/11/2022 02:45:00,"25160,00","25711,00",Italy
03/11/2022 02:30:00,"25304,00","25832,00",Italy
03/11/2022 02:15:00,"25579,00","25889,00",Italy
03/11/2022 02:00:00,"25614,00","25964,00",Italy
03/11/2022 01:45:00,"25699,00","26009,00",Italy
03/11/2022 01:30:00,"26061,00","26143,00",Italy
03/11/2022 01:15:00,"26229,00","26326,00",Italy
03/11/2022 01:00:00,"26352,00","26640,00",Italy
03/11/2022 00:45:00,"26997,00","27036,00",Italy
03/11/2022 00:30:00,"27220,00","27411,00",Italy
03/11/2022 00:15:00,"27500,00","27819,00",Italy
03/11/2022 00:00:00,"28245,00","28950,00",Italy
02/11/2022 23:45:00,"29186,00","29800,00",Italy
02/11/2022 23:30:00,"29960,00","30568,00",Italy
02/11/2022 23:15:00,"30539,00","31252,00",Italy
02/11/2022 23:00:00,"31693,00","32014,00",Italy
02/11/2022 22:45:00,"32226,00","32692,00",Italy
02/11/2022 22:30:00,"32947,00","33458,00",Italy
02/11/2022 22:15:00,"33433,00","34157,00",Italy
02/11/2022 22:00:00,"34198,00","35006,00",Italy
02/11/2022 21:45:00,"35369,00","35852,00",Italy
02/11/2022 21:30:00,"36431,00","36737,00",Italy
02/11/2022 21:15:00,"37229,00","37530,00",Italy
02/11/2022 21:00:00,"37860,00","38280,00",Italy
02/11/2022 20:45:00,"38656,00","38870,00",Italy
02/11/2022 20:30:00,"39386,00","39494,00",Italy
02/11/2022 20:15:00,"40053,00","40044,00",Italy
02/11/2022 20:00:00,"40734,00","40494,00",Italy
02/11/2022 19:45:00,"41617,00","40870,00",Italy
02/11/2022 19:30:00,"42150,00","41246,00",Italy
02/11/2022 19:15:00,"42749,00","41583,00",Italy
02/11/2022 19:00:00,"42575,00","41834,00",Italy
02/11/2022 18:45:00,"43052,00","42102,00",Italy
02/11/2022 18:30:00,"43195,00","42352,00",Italy
02/11/2022 18:15:00,"42923,00","42570,00",Italy
02/11/2022 18:00:00,"42966,00","42731,00",Italy
02/11/2022 17:45:00,"43077,00","42839,00",Italy
02/11/2022 17:30:00,"43081,00","42788,00",Italy
02/11/2022 17:15:00,"42922,00","42531,00",Italy
02/11/2022 17:00:00,"42083,00","42116,00",Italy
02/11/2022 16:45:00,"41548,00","41746,00",Italy
02/11/2022 16:30:00,"41090,00","41324,00",Italy
02/11/2022 16:15:00,"40903,00","41019,00",Italy
02/11/2022 16:00:00,"40839,00","40832,00",Italy
02/11/2022 15:45:00,"40902,00","40611,00",Italy
02/11/2022 15:30:00,"40550,00","40405,00",Italy
02/11/2022 15:15:00,"40754,00","40383,00",Italy
02/11/2022 15:00:00,"41233,00","40401,00",Italy
02/11/2022 14:45:00,"40649,00","40209,00",Italy
02/11/2022 14:30:00,"40457,00","39965,00",Italy
02/11/2022 14:15:00,"40116,00","39639,00",Italy
02/11/2022 14:00:00,"39977,00","39465,00",Italy
02/11/2022 13:45:00,"38868,00","39079,00",Italy
02/11/2022 13:30:00,"38718,00","38894,00",Italy
02/11/2022 13:15:00,"38426,00","38808,00",Italy
02/11/2022 13:00:00,"38937,00","38934,00",Italy
02/11/2022 12:45:00,"38396,00","39004,00",Italy
02/11/2022 12:30:00,"38826,00","39304,00",Italy
02/11/2022 12:15:00,"39093,00","39735,00",Italy
02/11/2022 12:00:00,"39917,00","40363,00",Italy
02/11/2022 11:45:00,"40548,00","40676,00",Italy
02/11/2022 11:30:00,"40209,00","40843,00",Italy
02/11/2022 11:15:00,"40062,00","41018,00",Italy
02/11/2022 11:00:00,"40022,00","41146,00",Italy
02/11/2022 10:45:00,"39857,00","41098,00",Italy
02/11/2022 10:30:00,"40172,00","41286,00",Italy
02/11/2022 10:15:00,"40807,00","41561,00",Italy
02/11/2022 10:00:00,"40649,00","41659,00",Italy
02/11/2022 09:45:00,"40407,00","41513,00",Italy
02/11/2022 09:30:00,"40149,00","41308,00",Italy
02/11/2022 09:15:00,"39905,00","41107,00",Italy
02/11/2022 09:00:00,"40122,00","40963,00",Italy
02/11/2022 08:45:00,"39943,00","40581,00",Italy
02/11/2022 08:30:00,"39273,00","39978,00",Italy
02/11/2022 08:15:00,"38698,00","39221,00",Italy
02/11/2022 08:00:00,"37905,00","38277,00",Italy
02/11/2022 07:45:00,"36262,00","37148,00",Italy
02/11/2022 07:30:00,"34836,00","35871,00",Italy
02/11/2022 07:15:00,"33827,00","34537,00",Italy
02/11/2022 07:00:00,"32753,00","33144,00",Italy
02/11/2022 06:45:00,"31229,00","31675,00",Italy
02/11/2022 06:30:00,"30149,00","30163,00",Italy
02/11/2022 06:15:00,"29255,00","28629,00",Italy
02/11/2022 06:00:00,"27661,00","27000,00",Italy
02/11/2022 05:45:00,"25291,00","25482,00",Italy
02/11/2022 05:30:00,"23940,00","24320,00",Italy
02/11/2022 05:15:00,"23166,00","23532,00",Italy
02/11/2022 05:00:00,"22538,00","22904,00",Italy
02/11/2022 04:45:00,"21951,00","22451,00",Italy
02/11/2022 04:30:00,"21302,00","22178,00",Italy
02/11/2022 04:15:00,"21101,00","21992,00",Italy
02/11/2022 04:00:00,"21227,00","21834,00",Italy
02/11/2022 03:45:00,"20823,00","21646,00",Italy
02/11/2022 03:30:00,"20595,00","21527,00",Italy
02/11/2022 03:15:00,"20480,00","21458,00",Italy
02/11/2022 03:00:00,"20624,00","21461,00",Italy
02/11/2022 02:45:00,"20684,00","21511,00",Italy
02/11/2022 02:30:00,"20801,00","21591,00",Italy
02/11/2022 02:15:00,"20711,00","21689,00",Italy
02/11/2022 02:00:00,"20779,00","21875,00",Italy
02/11/2022 01:45:00,"20850,00","22041,00",Italy
02/11/2022 01:30:00,"20922,00","22287,00",Italy
02/11/2022 01:15:00,"21035,00","22559,00",Italy
02/11/2022 01:00:00,"21373,00","22851,00",Italy
02/11/2022 00:45:00,"21580,00","23068,00",Italy
02/11/2022 00:30:00,"21737,00","23352,00",Italy
02/11/2022 00:15:00,"22117,00","23703,00",Italy
02/11/2022 00:00:00,"22567,00","23154,00",Italy
01/11/2022 23:45:00,"23171,00","23305,00",Italy
01/11/2022 23:30:00,"23665,00","23500,00",Italy
01/11/2022 23:15:00,"24018,00","23836,00",Italy
01/11/2022 23:00:00,"24605,00","24342,00",Italy
01/11/2022 22:45:00,"25182,00","24918,00",Italy
01/11/2022 22:30:00,"25787,00","25526,00",Italy
01/11/2022 22:15:00,"26426,00","26091,00",Italy
01/11/2022 22:00:00,"26909,00","26605,00",Italy
01/11/2022 21:45:00,"27386,00","27005,00",Italy
01/11/2022 21:30:00,"27880,00","27496,00",Italy
01/11/2022 21:15:00,"28449,00","27973,00",Italy
01/11/2022 21:00:00,"29099,00","28414,00",Italy
01/11/2022 20:45:00,"29696,00","28711,00",Italy
01/11/2022 20:30:00,"30033,00","29091,00",Italy
01/11/2022 20:15:00,"30632,00","29452,00",Italy
01/11/2022 20:00:00,"30986,00","29750,00",Italy
01/11/2022 19:45:00,"31490,00","29979,00",Italy
01/11/2022 19:30:00,"31679,00","30193,00",Italy
01/11/2022 19:15:00,"31922,00","30309,00",Italy
01/11/2022 19:00:00,"32182,00","30371,00",Italy
01/11/2022 18:45:00,"31740,00","30259,00",Italy
01/11/2022 18:30:00,"31513,00","30030,00",Italy
01/11/2022 18:15:00,"31234,00","29659,00",Italy
01/11/2022 18:00:00,"30916,00","29167,00",Italy
01/11/2022 17:45:00,"30478,00","28642,00",Italy
01/11/2022 17:30:00,"29970,00","27940,00",Italy
01/11/2022 17:15:00,"29387,00","27217,00",Italy
01/11/2022 17:00:00,"28213,00","26428,00",Italy
01/11/2022 16:45:00,"27031,00","25850,00",Italy
01/11/2022 16:30:00,"26606,00","25428,00",Italy
01/11/2022 16:15:00,"26366,00","25201,00",Italy
01/11/2022 16:00:00,"26254,00","25160,00",Italy
01/11/2022 15:45:00,"26033,00","25273,00",Italy
01/11/2022 15:30:00,"25952,00","25345,00",Italy
01/11/2022 15:15:00,"26149,00","25457,00",Italy
01/11/2022 15:00:00,"26184,00","25532,00",Italy
01/11/2022 14:45:00,"26309,00","25577,00",Italy
01/11/2022 14:30:00,"26284,00","25560,00",Italy
01/11/2022 14:15:00,"26020,00","25559,00",Italy
01/11/2022 14:00:00,"26137,00","25702,00",Italy
01/11/2022 13:45:00,"25725,00","25758,00",Italy
01/11/2022 13:30:00,"26270,00","25985,00",Italy
01/11/2022 13:15:00,"26504,00","26153,00",Italy
01/11/2022 13:00:00,"27014,00","26485,00",Italy
01/11/2022 12:45:00,"27202,00","26642,00",Italy
01/11/2022 12:30:00,"27836,00","26887,00",Italy
01/11/2022 12:15:00,"27863,00","26958,00",Italy
01/11/2022 12:00:00,"28021,00","27061,00",Italy
01/11/2022 11:45:00,"27780,00","26981,00",Italy
01/11/2022 11:30:00,"27539,00","26922,00",Italy
01/11/2022 11:15:00,"27245,00","26871,00",Italy
01/11/2022 11:00:00,"27310,00","26843,00",Italy
01/11/2022 10:45:00,"27019,00","26668,00",Italy
01/11/2022 10:30:00,"26888,00","26627,00",Italy
01/11/2022 10:15:00,"27092,00","26605,00",Italy
01/11/2022 10:00:00,"26862,00","26382,00",Italy
01/11/2022 09:45:00,"26594,00","26096,00",Italy
01/11/2022 09:30:00,"26530,00","25972,00",Italy
01/11/2022 09:15:00,"26553,00","25717,00",Italy
01/11/2022 09:00:00,"26286,00","25356,00",Italy
01/11/2022 08:45:00,"25808,00","24898,00",Italy
01/11/2022 08:30:00,"25104,00","24334,00",Italy
01/11/2022 08:15:00,"24789,00","23837,00",Italy
01/11/2022 08:00:00,"24268,00","23384,00",Italy
01/11/2022 07:45:00,"23472,00","22994,00",Italy
01/11/2022 07:30:00,"22941,00","22613,00",Italy
01/11/2022 07:15:00,"22721,00","22373,00",Italy
01/11/2022 07:00:00,"22356,00","22146,00",Italy
01/11/2022 06:45:00,"22109,00","21990,00",Italy
01/11/2022 06:30:00,"21939,00","21871,00",Italy
01/11/2022 06:15:00,"22188,00","21753,00",Italy
01/11/2022 06:00:00,"22201,00","21598,00",Italy
01/11/2022 05:45:00,"21433,00","21417,00",Italy
01/11/2022 05:30:00,"21394,00","21326,00",Italy
01/11/2022 05:15:00,"21449,00","21260,00",Italy
01/11/2022 05:00:00,"21202,00","21181,00",Italy
01/11/2022 04:45:00,"20700,00","21126,00",Italy
01/11/2022 04:30:00,"20960,00","21101,00",Italy
01/11/2022 04:15:00,"20880,00","21047,00",Italy
01/11/2022 04:00:00,"20853,00","20990,00",Italy
01/11/2022 03:45:00,"20881,00","20921,00",Italy
01/11/2022 03:30:00,"20932,00","20888,00",Italy
01/11/2022 03:15:00,"20981,00","20882,00",Italy
01/11/2022 03:00:00,"21058,00","20930,00",Italy
01/11/2022 02:45:00,"21265,00","21033,00",Italy
01/11/2022 02:30:00,"21469,00","21173,00",Italy
01/11/2022 02:15:00,"21534,00","21330,00",Italy
01/11/2022 02:00:00,"21648,00","21526,00",Italy
01/11/2022 01:45:00,"21891,00","21677,00",Italy
01/11/2022 01:30:00,"22161,00","21936,00",Italy
01/11/2022 01:15:00,"22002,00","22149,00",Italy
01/11/2022 01:00:00,"22340,00","22427,00",Italy
01/11/2022 00:45:00,"22524,00","22644,00",Italy
01/11/2022 00:30:00,"22716,00","22929,00",Italy
01/11/2022 00:15:00,"22974,00","23225,00",Italy
01/11/2022 00:00:00,"23684,00","24380,00",Italy
31/10/2022 23:45:00,"24118,00","24954,00",Italy
31/10/2022 23:30:00,"24347,00","25537,00",Italy
31/10/2022 23:15:00,"24977,00","26139,00",Italy
31/10/2022 23:00:00,"25723,00","26762,00",Italy
31/10/2022 22:45:00,"26389,00","27326,00",Italy
31/10/2022 22:30:00,"26925,00","27932,00",Italy
31/10/2022 22:15:00,"27606,00","28561,00",Italy
31/10/2022 22:00:00,"28232,00","29232,00",Italy
31/10/2022 21:45:00,"29179,00","30012,00",Italy
31/10/2022 21:30:00,"29797,00","30750,00",Italy
31/10/2022 21:15:00,"30539,00","31541,00",Italy
31/10/2022 21:00:00,"31041,00","32272,00",Italy
31/10/2022 20:45:00,"31680,00","32952,00",Italy
31/10/2022 20:30:00,"32457,00","33719,00",Italy
31/10/2022 20:15:00,"33361,00","34424,00",Italy
31/10/2022 20:00:00,"33888,00","35108,00",Italy
31/10/2022 19:45:00,"34488,00","35673,00",Italy
31/10/2022 19:30:00,"35003,00","36248,00",Italy
31/10/2022 19:15:00,"35366,00","36750,00",Italy
31/10/2022 19:00:00,"35594,00","37196,00",Italy
31/10/2022 18:45:00,"35748,00","37577,00",Italy
31/10/2022 18:30:00,"35676,00","37853,00",Italy
31/10/2022 18:15:00,"35912,00","38079,00",Italy
31/10/2022 18:00:00,"36128,00","38141,00",Italy
31/10/2022 17:45:00,"35839,00","38025,00",Italy
31/10/2022 17:30:00,"35997,00","37693,00",Italy
31/10/2022 17:15:00,"35442,00","37095,00",Italy
31/10/2022 17:00:00,"34178,00","36286,00",Italy
31/10/2022 16:45:00,"33016,00","35655,00",Italy
31/10/2022 16:30:00,"32603,00","35064,00",Italy
31/10/2022 16:15:00,"32598,00","34708,00",Italy
31/10/2022 16:00:00,"32548,00","34528,00",Italy
31/10/2022 15:45:00,"32711,00","34464,00",Italy
31/10/2022 15:30:00,"33005,00","34472,00",Italy
31/10/2022 15:15:00,"33004,00","34357,00",Italy
31/10/2022 15:00:00,"33358,00","34305,00",Italy
31/10/2022 14:45:00,"33298,00","34173,00",Italy
31/10/2022 14:30:00,"32979,00","33924,00",Italy
31/10/2022 14:15:00,"32672,00","33703,00",Italy
31/10/2022 14:00:00,"33260,00","33765,00",Italy
31/10/2022 13:45:00,"32818,00","33658,00",Italy
31/10/2022 13:30:00,"32899,00","33630,00",Italy
31/10/2022 13:15:00,"32839,00","33681,00",Italy
31/10/2022 13:00:00,"33562,00","33943,00",Italy
31/10/2022 12:45:00,"33378,00","33927,00",Italy
31/10/2022 12:30:00,"33202,00","34018,00",Italy
31/10/2022 12:15:00,"33071,00","34187,00",Italy
31/10/2022 12:00:00,"33744,00","34643,00",Italy
31/10/2022 11:45:00,"33581,00","34801,00",Italy
31/10/2022 11:30:00,"33444,00","34986,00",Italy
31/10/2022 11:15:00,"33220,00","35142,00",Italy
31/10/2022 11:00:00,"33746,00","35446,00",Italy
31/10/2022 10:45:00,"33610,00","35373,00",Italy
31/10/2022 10:30:00,"33573,00","35437,00",Italy
31/10/2022 10:15:00,"33471,00","35463,00",Italy
31/10/2022 10:00:00,"34124,00","35591,00",Italy
31/10/2022 09:45:00,"33722,00","35315,00",Italy
31/10/2022 09:30:00,"33806,00","35206,00",Italy
31/10/2022 09:15:00,"33634,00","34840,00",Italy
31/10/2022 09:00:00,"33577,00","34357,00",Italy
31/10/2022 08:45:00,"32716,00","33504,00",Italy
31/10/2022 08:30:00,"32253,00","32789,00",Italy
31/10/2022 08:15:00,"31784,00","31947,00",Italy
31/10/2022 08:00:00,"31073,00","31062,00",Italy
31/10/2022 07:45:00,"29542,00","29967,00",Italy
31/10/2022 07:30:00,"29091,00","29101,00",Italy
31/10/2022 07:15:00,"28207,00","28225,00",Italy
31/10/2022 07:00:00,"27481,00","27373,00",Italy
31/10/2022 06:45:00,"26420,00","26633,00",Italy
31/10/2022 06:30:00,"25972,00","25833,00",Italy
31/10/2022 06:15:00,"25582,00","24999,00",Italy
31/10/2022 06:00:00,"24740,00","24138,00",Italy
31/10/2022 05:45:00,"23385,00","23387,00",Italy
31/10/2022 05:30:00,"22983,00","22710,00",Italy
31/10/2022 05:15:00,"22501,00","22199,00",Italy
31/10/2022 05:00:00,"21871,00","21788,00",Italy
31/10/2022 04:45:00,"21325,00","21474,00",Italy
31/10/2022 04:30:00,"21013,00","21282,00",Italy
31/10/2022 04:15:00,"20795,00","21192,00",Italy
31/10/2022 04:00:00,"20759,00","21181,00",Italy
31/10/2022 03:45:00,"20811,00","21218,00",Italy
31/10/2022 03:30:00,"20952,00","21242,00",Italy
31/10/2022 03:15:00,"20892,00","21248,00",Italy
31/10/2022 03:00:00,"21159,00","21261,00",Italy
31/10/2022 02:45:00,"21050,00","21193,00",Italy
31/10/2022 02:30:00,"21101,00","21231,00",Italy
31/10/2022 02:15:00,"21089,00","21291,00",Italy
31/10/2022 02:00:00,"21269,00","21430,00",Italy
31/10/2022 01:45:00,"21427,00","21586,00",Italy
31/10/2022 01:30:00,"21622,00","21754,00",Italy
31/10/2022 01:15:00,"21880,00","21909,00",Italy
31/10/2022 01:00:00,"22045,00","22079,00",Italy
31/10/2022 00:45:00,"22342,00","22200,00",Italy
31/10/2022 00:30:00,"22456,00","22334,00",Italy
31/10/2022 00:15:00,"22796,00","22477,00",Italy
31/10/2022 00:00:00,"23420,00","23555,00",Italy
30/10/2022 23:45:00,"24570,00","24478,00",Italy
30/10/2022 23:30:00,"25094,00","25044,00",Italy
30/10/2022 23:15:00,"25557,00","25592,00",Italy
30/10/2022 23:00:00,"25922,00","26135,00",Italy
30/10/2022 22:45:00,"26407,00","26574,00",Italy
30/10/2022 22:30:00,"27061,00","27094,00",Italy
30/10/2022 22:15:00,"27599,00","27536,00",Italy
30/10/2022 22:00:00,"27867,00","27965,00",Italy
30/10/2022 21:45:00,"28207,00","28298,00",Italy
30/10/2022 21:30:00,"28712,00","28783,00",Italy
30/10/2022 21:15:00,"29191,00","29248,00",Italy
30/10/2022 21:00:00,"29707,00","29694,00",Italy
30/10/2022 20:45:00,"29907,00","30060,00",Italy
