Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
15/05/2025 09:00:00,"41920,00","42351,00",Italy
15/05/2025 08:45:00,"41351,00","41852,00",Italy
15/05/2025 08:30:00,"41082,00","41765,00",Italy
15/05/2025 08:15:00,"40689,00","40987,00",Italy
15/05/2025 08:00:00,"40334,00","40188,00",Italy
15/05/2025 07:45:00,"38492,00","38914,00",Italy
15/05/2025 07:30:00,"37795,00","37736,00",Italy
15/05/2025 07:15:00,"36201,00","36618,00",Italy
15/05/2025 07:00:00,"34760,00","35328,00",Italy
15/05/2025 06:45:00,"32954,00","33252,00",Italy
15/05/2025 06:30:00,"31927,00","31838,00",Italy
15/05/2025 06:15:00,"30921,00","31204,00",Italy
15/05/2025 06:00:00,"29756,00","29980,00",Italy
15/05/2025 05:45:00,"27791,00","28019,00",Italy
15/05/2025 05:30:00,"27561,00","27744,00",Italy
15/05/2025 05:15:00,"27329,00","27563,00",Italy
15/05/2025 05:00:00,"26888,00","27197,00",Italy
15/05/2025 04:45:00,"26060,00","26164,00",Italy
15/05/2025 04:30:00,"26156,00","26074,00",Italy
15/05/2025 04:15:00,"26129,00","25888,00",Italy
15/05/2025 04:00:00,"26101,00","25888,00",Italy
15/05/2025 03:45:00,"25619,00","25882,00",Italy
15/05/2025 03:30:00,"25660,00","25772,00",Italy
15/05/2025 03:15:00,"25668,00","25965,00",Italy
15/05/2025 03:00:00,"25871,00","26042,00",Italy
15/05/2025 02:45:00,"25920,00","26142,00",Italy
15/05/2025 02:30:00,"25976,00","26296,00",Italy
15/05/2025 02:15:00,"26282,00","26014,00",Italy
15/05/2025 02:00:00,"26444,00","26419,00",Italy
15/05/2025 01:45:00,"26466,00","26697,00",Italy
15/05/2025 01:30:00,"26785,00","26782,00",Italy
15/05/2025 01:15:00,"27163,00","27371,00",Italy
15/05/2025 01:00:00,"27572,00","27577,00",Italy
15/05/2025 00:45:00,"27777,00","27934,00",Italy
15/05/2025 00:30:00,"28197,00","28553,00",Italy
15/05/2025 00:15:00,"29000,00","29080,00",Italy
15/05/2025 00:00:00,"29161,00","29381,00",Italy
14/05/2025 23:45:00,"30055,00","30235,00",Italy
14/05/2025 23:30:00,"30692,00","30910,00",Italy
14/05/2025 23:15:00,"31255,00","31242,00",Italy
14/05/2025 23:00:00,"32086,00","32363,00",Italy
14/05/2025 22:45:00,"33109,00","33267,00",Italy
14/05/2025 22:30:00,"33687,00","33614,00",Italy
14/05/2025 22:15:00,"34159,00","34533,00",Italy
14/05/2025 22:00:00,"35322,00","35406,00",Italy
14/05/2025 21:45:00,"36321,00","36401,00",Italy
14/05/2025 21:30:00,"37226,00","37505,00",Italy
14/05/2025 21:15:00,"38086,00","38247,00",Italy
14/05/2025 21:00:00,"38832,00","38893,00",Italy
14/05/2025 20:45:00,"38991,00","39356,00",Italy
14/05/2025 20:30:00,"39348,00","39450,00",Italy
14/05/2025 20:15:00,"39252,00","39224,00",Italy
14/05/2025 20:00:00,"38880,00","39223,00",Italy
14/05/2025 19:45:00,"38713,00","39078,00",Italy
14/05/2025 19:30:00,"38947,00","39103,00",Italy
14/05/2025 19:15:00,"38887,00","38905,00",Italy
14/05/2025 19:00:00,"38499,00","38818,00",Italy
14/05/2025 18:45:00,"38485,00","39037,00",Italy
14/05/2025 18:30:00,"38329,00","38725,00",Italy
14/05/2025 18:15:00,"38112,00","39042,00",Italy
14/05/2025 18:00:00,"38255,00","38584,00",Italy
14/05/2025 17:45:00,"38221,00","38579,00",Italy
14/05/2025 17:30:00,"38451,00","38811,00",Italy
14/05/2025 17:15:00,"38684,00","38986,00",Italy
14/05/2025 17:00:00,"38956,00","39309,00",Italy
14/05/2025 16:45:00,"39320,00","39785,00",Italy
14/05/2025 16:30:00,"39773,00","40284,00",Italy
14/05/2025 16:15:00,"39810,00","40544,00",Italy
14/05/2025 16:00:00,"39932,00","40804,00",Italy
14/05/2025 15:45:00,"40070,00","40918,00",Italy
14/05/2025 15:30:00,"40019,00","40970,00",Italy
14/05/2025 15:15:00,"39543,00","41030,00",Italy
14/05/2025 15:00:00,"40025,00","41150,00",Italy
14/05/2025 14:45:00,"40167,00","40834,00",Italy
14/05/2025 14:30:00,"39918,00","40836,00",Italy
14/05/2025 14:15:00,"39732,00","40892,00",Italy
14/05/2025 14:00:00,"39678,00","40971,00",Italy
14/05/2025 13:45:00,"39915,00","40775,00",Italy
14/05/2025 13:30:00,"40220,00","40693,00",Italy
14/05/2025 13:15:00,"39976,00","40596,00",Italy
14/05/2025 13:00:00,"40135,00","40631,00",Italy
14/05/2025 12:45:00,"39848,00","40378,00",Italy
14/05/2025 12:30:00,"40487,00","40660,00",Italy
14/05/2025 12:15:00,"40717,00","40963,00",Italy
14/05/2025 12:00:00,"41210,00","41142,00",Italy
14/05/2025 11:45:00,"42147,00","42238,00",Italy
14/05/2025 11:30:00,"42530,00","42641,00",Italy
14/05/2025 11:15:00,"42336,00","42450,00",Italy
14/05/2025 11:00:00,"42123,00","42393,00",Italy
14/05/2025 10:45:00,"42008,00","42634,00",Italy
14/05/2025 10:30:00,"42242,00","42590,00",Italy
14/05/2025 10:15:00,"42006,00","42539,00",Italy
14/05/2025 10:00:00,"42019,00","42735,00",Italy
14/05/2025 09:45:00,"42213,00","42608,00",Italy
14/05/2025 09:30:00,"42380,00","42633,00",Italy
14/05/2025 09:15:00,"42139,00","42625,00",Italy
14/05/2025 09:00:00,"41996,00","42337,00",Italy
14/05/2025 08:45:00,"42045,00","42143,00",Italy
14/05/2025 08:30:00,"41788,00","41816,00",Italy
14/05/2025 08:15:00,"41049,00","41195,00",Italy
14/05/2025 08:00:00,"40268,00","40115,00",Italy
14/05/2025 07:45:00,"38881,00","38680,00",Italy
14/05/2025 07:30:00,"37459,00","37435,00",Italy
14/05/2025 07:15:00,"36200,00","36244,00",Italy
14/05/2025 07:00:00,"34827,00","34948,00",Italy
14/05/2025 06:45:00,"32568,00","32869,00",Italy
14/05/2025 06:30:00,"31134,00","31405,00",Italy
14/05/2025 06:15:00,"30453,00","30465,00",Italy
14/05/2025 06:00:00,"29129,00","29157,00",Italy
14/05/2025 05:45:00,"27014,00","27505,00",Italy
14/05/2025 05:30:00,"26720,00","27058,00",Italy
14/05/2025 05:15:00,"26577,00","26689,00",Italy
14/05/2025 05:00:00,"26167,00","26407,00",Italy
14/05/2025 04:45:00,"25518,00","25950,00",Italy
14/05/2025 04:30:00,"25500,00","25663,00",Italy
14/05/2025 04:15:00,"25250,00","25371,00",Italy
14/05/2025 04:00:00,"25243,00","25231,00",Italy
14/05/2025 03:45:00,"25002,00","25589,00",Italy
14/05/2025 03:30:00,"24794,00","25523,00",Italy
14/05/2025 03:15:00,"25095,00","25499,00",Italy
14/05/2025 03:00:00,"25171,00","25532,00",Italy
14/05/2025 02:45:00,"25055,00","25609,00",Italy
14/05/2025 02:30:00,"25217,00","25759,00",Italy
14/05/2025 02:15:00,"25145,00","25728,00",Italy
14/05/2025 02:00:00,"25259,00","25980,00",Italy
14/05/2025 01:45:00,"25572,00","26226,00",Italy
14/05/2025 01:30:00,"25911,00","26351,00",Italy
14/05/2025 01:15:00,"26202,00","26576,00",Italy
14/05/2025 01:00:00,"26432,00","26922,00",Italy
14/05/2025 00:45:00,"26743,00","27265,00",Italy
14/05/2025 00:30:00,"27283,00","27676,00",Italy
14/05/2025 00:15:00,"27663,00","28325,00",Italy
14/05/2025 00:00:00,"28182,00","29121,00",Italy
13/05/2025 23:45:00,"29076,00","29730,00",Italy
13/05/2025 23:30:00,"29715,00","30441,00",Italy
13/05/2025 23:15:00,"30127,00","31081,00",Italy
13/05/2025 23:00:00,"31303,00","31823,00",Italy
13/05/2025 22:45:00,"32137,00","32535,00",Italy
13/05/2025 22:30:00,"32654,00","33301,00",Italy
13/05/2025 22:15:00,"33329,00","34084,00",Italy
13/05/2025 22:00:00,"34163,00","34768,00",Italy
13/05/2025 21:45:00,"34867,00","35686,00",Italy
13/05/2025 21:30:00,"36216,00","36600,00",Italy
13/05/2025 21:15:00,"36948,00","37540,00",Italy
13/05/2025 21:00:00,"37668,00","38042,00",Italy
13/05/2025 20:45:00,"38065,00","38370,00",Italy
13/05/2025 20:30:00,"38279,00","38767,00",Italy
13/05/2025 20:15:00,"37994,00","38661,00",Italy
13/05/2025 20:00:00,"37899,00","38348,00",Italy
13/05/2025 19:45:00,"37803,00","38414,00",Italy
13/05/2025 19:30:00,"37642,00","38197,00",Italy
13/05/2025 19:15:00,"37375,00","38134,00",Italy
13/05/2025 19:00:00,"37080,00","38042,00",Italy
13/05/2025 18:45:00,"36962,00","38121,00",Italy
13/05/2025 18:30:00,"36713,00","38100,00",Italy
13/05/2025 18:15:00,"36825,00","38236,00",Italy
13/05/2025 18:00:00,"36758,00","38258,00",Italy
13/05/2025 17:45:00,"36823,00","38553,00",Italy
13/05/2025 17:30:00,"36718,00","38837,00",Italy
13/05/2025 17:15:00,"37657,00","39231,00",Italy
13/05/2025 17:00:00,"37913,00","39576,00",Italy
13/05/2025 16:45:00,"38382,00","40199,00",Italy
13/05/2025 16:30:00,"38729,00","40676,00",Italy
13/05/2025 16:15:00,"39129,00","40692,00",Italy
13/05/2025 16:00:00,"39577,00","40779,00",Italy
13/05/2025 15:45:00,"39618,00","41074,00",Italy
13/05/2025 15:30:00,"39828,00","41183,00",Italy
13/05/2025 15:15:00,"40084,00","41426,00",Italy
13/05/2025 15:00:00,"40453,00","41579,00",Italy
13/05/2025 14:45:00,"40213,00","41603,00",Italy
13/05/2025 14:30:00,"40660,00","41869,00",Italy
13/05/2025 14:15:00,"40537,00","41862,00",Italy
13/05/2025 14:00:00,"40582,00","41558,00",Italy
13/05/2025 13:45:00,"40055,00","41596,00",Italy
13/05/2025 13:30:00,"40559,00","41528,00",Italy
13/05/2025 13:15:00,"40440,00","41438,00",Italy
13/05/2025 13:00:00,"40392,00","41430,00",Italy
13/05/2025 12:45:00,"40410,00","41483,00",Italy
13/05/2025 12:30:00,"40434,00","41487,00",Italy
13/05/2025 12:15:00,"40824,00","41782,00",Italy
13/05/2025 12:00:00,"40979,00","41871,00",Italy
13/05/2025 11:45:00,"42162,00","42079,00",Italy
13/05/2025 11:30:00,"42330,00","42287,00",Italy
13/05/2025 11:15:00,"42216,00","41872,00",Italy
13/05/2025 11:00:00,"42146,00","41900,00",Italy
13/05/2025 10:45:00,"42318,00","42035,00",Italy
13/05/2025 10:30:00,"42224,00","41530,00",Italy
13/05/2025 10:15:00,"41920,00","41713,00",Italy
13/05/2025 10:00:00,"42098,00","41353,00",Italy
13/05/2025 09:45:00,"41801,00","41187,00",Italy
13/05/2025 09:30:00,"41536,00","40975,00",Italy
13/05/2025 09:15:00,"41711,00","41303,00",Italy
13/05/2025 09:00:00,"41317,00","40864,00",Italy
13/05/2025 08:45:00,"41163,00","40689,00",Italy
13/05/2025 08:30:00,"40806,00","40564,00",Italy
13/05/2025 08:15:00,"40257,00","40384,00",Italy
13/05/2025 08:00:00,"39238,00","39275,00",Italy
13/05/2025 07:45:00,"37835,00","37283,00",Italy
13/05/2025 07:30:00,"36918,00","36915,00",Italy
13/05/2025 07:15:00,"35518,00","35303,00",Italy
13/05/2025 07:00:00,"34334,00","33949,00",Italy
13/05/2025 06:45:00,"32744,00","32293,00",Italy
13/05/2025 06:30:00,"31420,00","31042,00",Italy
13/05/2025 06:15:00,"30347,00","29971,00",Italy
13/05/2025 06:00:00,"28863,00","28952,00",Italy
13/05/2025 05:45:00,"27210,00","27208,00",Italy
13/05/2025 05:30:00,"26763,00","26733,00",Italy
13/05/2025 05:15:00,"26254,00","26668,00",Italy
13/05/2025 05:00:00,"26038,00","25956,00",Italy
13/05/2025 04:45:00,"25507,00","25499,00",Italy
13/05/2025 04:30:00,"25174,00","25645,00",Italy
13/05/2025 04:15:00,"24883,00","25469,00",Italy
13/05/2025 04:00:00,"24671,00","25236,00",Italy
13/05/2025 03:45:00,"24788,00","25683,00",Italy
13/05/2025 03:30:00,"24743,00","25505,00",Italy
13/05/2025 03:15:00,"24729,00","25528,00",Italy
13/05/2025 03:00:00,"24705,00","25721,00",Italy
13/05/2025 02:45:00,"24754,00","25726,00",Italy
13/05/2025 02:30:00,"25065,00","25965,00",Italy
13/05/2025 02:15:00,"25075,00","26060,00",Italy
13/05/2025 02:00:00,"25232,00","26028,00",Italy
13/05/2025 01:45:00,"25543,00","26353,00",Italy
13/05/2025 01:30:00,"25617,00","26611,00",Italy
13/05/2025 01:15:00,"25817,00","26704,00",Italy
13/05/2025 01:00:00,"26118,00","27025,00",Italy
13/05/2025 00:45:00,"26371,00","27512,00",Italy
13/05/2025 00:30:00,"26712,00","27931,00",Italy
13/05/2025 00:15:00,"27374,00","28324,00",Italy
13/05/2025 00:00:00,"27978,00","28523,00",Italy
12/05/2025 23:45:00,"28413,00","29412,00",Italy
12/05/2025 23:30:00,"29396,00","29985,00",Italy
12/05/2025 23:15:00,"30112,00","30311,00",Italy
12/05/2025 23:00:00,"30733,00","31087,00",Italy
12/05/2025 22:45:00,"31482,00","32094,00",Italy
12/05/2025 22:30:00,"32019,00","32786,00",Italy
12/05/2025 22:15:00,"33008,00","33443,00",Italy
12/05/2025 22:00:00,"33859,00","34127,00",Italy
12/05/2025 21:45:00,"34628,00","35205,00",Italy
12/05/2025 21:30:00,"35534,00","36348,00",Italy
12/05/2025 21:15:00,"36742,00","36602,00",Italy
12/05/2025 21:00:00,"37408,00","37147,00",Italy
12/05/2025 20:45:00,"37681,00","37528,00",Italy
12/05/2025 20:30:00,"38134,00","37720,00",Italy
12/05/2025 20:15:00,"38007,00","37755,00",Italy
12/05/2025 20:00:00,"37426,00","37540,00",Italy
12/05/2025 19:45:00,"37372,00","37051,00",Italy
12/05/2025 19:30:00,"37016,00","36890,00",Italy
12/05/2025 19:15:00,"36653,00","36841,00",Italy
12/05/2025 19:00:00,"36412,00","36520,00",Italy
12/05/2025 18:45:00,"36360,00","36061,00",Italy
12/05/2025 18:30:00,"36002,00","35892,00",Italy
12/05/2025 18:15:00,"35906,00","35869,00",Italy
12/05/2025 18:00:00,"35767,00","35933,00",Italy
12/05/2025 17:45:00,"35734,00","35924,00",Italy
12/05/2025 17:30:00,"36105,00","36188,00",Italy
12/05/2025 17:15:00,"36574,00","36710,00",Italy
12/05/2025 17:00:00,"36684,00","36939,00",Italy
12/05/2025 16:45:00,"37610,00","37498,00",Italy
12/05/2025 16:30:00,"38195,00","38000,00",Italy
12/05/2025 16:15:00,"38396,00","38381,00",Italy
12/05/2025 16:00:00,"38376,00","38894,00",Italy
12/05/2025 15:45:00,"38790,00","39267,00",Italy
12/05/2025 15:30:00,"38893,00","39586,00",Italy
12/05/2025 15:15:00,"39127,00","39987,00",Italy
12/05/2025 15:00:00,"39339,00","40122,00",Italy
12/05/2025 14:45:00,"39508,00","40236,00",Italy
12/05/2025 14:30:00,"39451,00","40245,00",Italy
12/05/2025 14:15:00,"39319,00","40399,00",Italy
12/05/2025 14:00:00,"39336,00","40464,00",Italy
12/05/2025 13:45:00,"39384,00","40418,00",Italy
12/05/2025 13:30:00,"39146,00","40280,00",Italy
12/05/2025 13:15:00,"38991,00","40146,00",Italy
12/05/2025 13:00:00,"38985,00","40208,00",Italy
12/05/2025 12:45:00,"39076,00","40319,00",Italy
12/05/2025 12:30:00,"38928,00","40343,00",Italy
12/05/2025 12:15:00,"39204,00","40533,00",Italy
12/05/2025 12:00:00,"39225,00","40646,00",Italy
12/05/2025 11:45:00,"40433,00","41462,00",Italy
12/05/2025 11:30:00,"40569,00","41631,00",Italy
12/05/2025 11:15:00,"40317,00","41732,00",Italy
12/05/2025 11:00:00,"40259,00","41318,00",Italy
12/05/2025 10:45:00,"40475,00","41183,00",Italy
12/05/2025 10:30:00,"40264,00","41272,00",Italy
12/05/2025 10:15:00,"40334,00","41051,00",Italy
12/05/2025 10:00:00,"40151,00","41177,00",Italy
12/05/2025 09:45:00,"40192,00","41099,00",Italy
12/05/2025 09:30:00,"40345,00","40630,00",Italy
12/05/2025 09:15:00,"40400,00","40510,00",Italy
12/05/2025 09:00:00,"39956,00","40197,00",Italy
12/05/2025 08:45:00,"39774,00","40073,00",Italy
12/05/2025 08:30:00,"39557,00","39445,00",Italy
12/05/2025 08:15:00,"39067,00","38907,00",Italy
12/05/2025 08:00:00,"37971,00","38022,00",Italy
12/05/2025 07:45:00,"36540,00","35816,00",Italy
12/05/2025 07:30:00,"35644,00","34518,00",Italy
12/05/2025 07:15:00,"34149,00","33534,00",Italy
12/05/2025 07:00:00,"32840,00","32215,00",Italy
12/05/2025 06:45:00,"30798,00","30142,00",Italy
12/05/2025 06:30:00,"29550,00","28884,00",Italy
12/05/2025 06:15:00,"28312,00","28023,00",Italy
12/05/2025 06:00:00,"26983,00","26778,00",Italy
12/05/2025 05:45:00,"24966,00","25139,00",Italy
12/05/2025 05:30:00,"24243,00","24380,00",Italy
12/05/2025 05:15:00,"24015,00","23942,00",Italy
12/05/2025 05:00:00,"23176,00","23595,00",Italy
12/05/2025 04:45:00,"22463,00","22818,00",Italy
12/05/2025 04:30:00,"22484,00","22541,00",Italy
12/05/2025 04:15:00,"22226,00","22411,00",Italy
12/05/2025 04:00:00,"22026,00","22301,00",Italy
12/05/2025 03:45:00,"21855,00","22067,00",Italy
12/05/2025 03:30:00,"21676,00","22030,00",Italy
12/05/2025 03:15:00,"21710,00","21931,00",Italy
12/05/2025 03:00:00,"21855,00","21982,00",Italy
12/05/2025 02:45:00,"21729,00","21968,00",Italy
12/05/2025 02:30:00,"21790,00","21839,00",Italy
12/05/2025 02:15:00,"21805,00","21856,00",Italy
12/05/2025 02:00:00,"21833,00","22050,00",Italy
12/05/2025 01:45:00,"22016,00","22187,00",Italy
12/05/2025 01:30:00,"22303,00","22403,00",Italy
12/05/2025 01:15:00,"22451,00","22499,00",Italy
12/05/2025 01:00:00,"22618,00","22774,00",Italy
12/05/2025 00:45:00,"23083,00","23073,00",Italy
12/05/2025 00:30:00,"23358,00","23465,00",Italy
12/05/2025 00:15:00,"23806,00","23959,00",Italy
12/05/2025 00:00:00,"24070,00","24189,00",Italy
11/05/2025 23:45:00,"24826,00","24368,00",Italy
11/05/2025 23:30:00,"25474,00","25264,00",Italy
11/05/2025 23:15:00,"25871,00","25876,00",Italy
11/05/2025 23:00:00,"26372,00","26285,00",Italy
11/05/2025 22:45:00,"26876,00","26702,00",Italy
11/05/2025 22:30:00,"27260,00","27411,00",Italy
11/05/2025 22:15:00,"28059,00","27987,00",Italy
11/05/2025 22:00:00,"28408,00","28310,00",Italy
11/05/2025 21:45:00,"28781,00","29022,00",Italy
11/05/2025 21:30:00,"29506,00","29629,00",Italy
11/05/2025 21:15:00,"29791,00","29644,00",Italy
11/05/2025 21:00:00,"30496,00","30009,00",Italy
11/05/2025 20:45:00,"30687,00","29946,00",Italy
11/05/2025 20:30:00,"30386,00","29468,00",Italy
11/05/2025 20:15:00,"30110,00","29198,00",Italy
11/05/2025 20:00:00,"29559,00","28869,00",Italy
11/05/2025 19:45:00,"29060,00","28167,00",Italy
11/05/2025 19:30:00,"28680,00","27833,00",Italy
11/05/2025 19:15:00,"28364,00","27643,00",Italy
11/05/2025 19:00:00,"27895,00","27416,00",Italy
11/05/2025 18:45:00,"27514,00","26670,00",Italy
11/05/2025 18:30:00,"27104,00","26510,00",Italy
11/05/2025 18:15:00,"26871,00","26126,00",Italy
11/05/2025 18:00:00,"26595,00","26118,00",Italy
11/05/2025 17:45:00,"26108,00","25680,00",Italy
11/05/2025 17:30:00,"25818,00","25407,00",Italy
11/05/2025 17:15:00,"25573,00","25079,00",Italy
11/05/2025 17:00:00,"25538,00","25190,00",Italy
11/05/2025 16:45:00,"25516,00","25443,00",Italy
11/05/2025 16:30:00,"25417,00","25514,00",Italy
11/05/2025 16:15:00,"25501,00","25637,00",Italy
11/05/2025 16:00:00,"25533,00","25687,00",Italy
11/05/2025 15:45:00,"25659,00","25815,00",Italy
11/05/2025 15:30:00,"25641,00","26122,00",Italy
11/05/2025 15:15:00,"25568,00","25846,00",Italy
11/05/2025 15:00:00,"25764,00","26142,00",Italy
11/05/2025 14:45:00,"26051,00","26450,00",Italy
11/05/2025 14:30:00,"26024,00","26596,00",Italy
11/05/2025 14:15:00,"26215,00","26779,00",Italy
11/05/2025 14:00:00,"26576,00","27132,00",Italy
11/05/2025 13:45:00,"26595,00","27537,00",Italy
11/05/2025 13:30:00,"27052,00","28009,00",Italy
11/05/2025 13:15:00,"27583,00","28574,00",Italy
11/05/2025 13:00:00,"28168,00","29212,00",Italy
11/05/2025 12:45:00,"28587,00","29656,00",Italy
11/05/2025 12:30:00,"29050,00","29617,00",Italy
11/05/2025 12:15:00,"29347,00","29987,00",Italy
11/05/2025 12:00:00,"28953,00","29816,00",Italy
11/05/2025 11:45:00,"28969,00","29667,00",Italy
11/05/2025 11:30:00,"28684,00","29384,00",Italy
11/05/2025 11:15:00,"28556,00","29470,00",Italy
11/05/2025 11:00:00,"28325,00","29362,00",Italy
11/05/2025 10:45:00,"28215,00","29006,00",Italy
11/05/2025 10:30:00,"28192,00","28810,00",Italy
11/05/2025 10:15:00,"28094,00","28443,00",Italy
11/05/2025 10:00:00,"28176,00","28375,00",Italy
11/05/2025 09:45:00,"28105,00","27965,00",Italy
11/05/2025 09:30:00,"27299,00","27744,00",Italy
11/05/2025 09:15:00,"27023,00","27327,00",Italy
11/05/2025 09:00:00,"26686,00","26854,00",Italy
11/05/2025 08:45:00,"26333,00","26345,00",Italy
11/05/2025 08:30:00,"25769,00","25915,00",Italy
11/05/2025 08:15:00,"25415,00","25232,00",Italy
11/05/2025 08:00:00,"24907,00","24680,00",Italy
11/05/2025 07:45:00,"24085,00","23861,00",Italy
11/05/2025 07:30:00,"23291,00","22925,00",Italy
11/05/2025 07:15:00,"22883,00","22570,00",Italy
11/05/2025 07:00:00,"22338,00","22083,00",Italy
11/05/2025 06:45:00,"21710,00","21275,00",Italy
11/05/2025 06:30:00,"21456,00","21106,00",Italy
11/05/2025 06:15:00,"21406,00","21174,00",Italy
11/05/2025 06:00:00,"21423,00","21154,00",Italy
11/05/2025 05:45:00,"21461,00","21117,00",Italy
11/05/2025 05:30:00,"21816,00","21410,00",Italy
11/05/2025 05:15:00,"22090,00","21508,00",Italy
11/05/2025 05:00:00,"21929,00","21488,00",Italy
11/05/2025 04:45:00,"21489,00","21026,00",Italy
11/05/2025 04:30:00,"21729,00","21168,00",Italy
11/05/2025 04:15:00,"21702,00","21172,00",Italy
11/05/2025 04:00:00,"21459,00","21290,00",Italy
11/05/2025 03:45:00,"21714,00","21390,00",Italy
11/05/2025 03:30:00,"21768,00","21391,00",Italy
11/05/2025 03:15:00,"21650,00","21565,00",Italy
11/05/2025 03:00:00,"21795,00","21741,00",Italy
11/05/2025 02:45:00,"21913,00","21784,00",Italy
11/05/2025 02:30:00,"22060,00","21940,00",Italy
11/05/2025 02:15:00,"22191,00","21970,00",Italy
11/05/2025 02:00:00,"22337,00","22196,00",Italy
11/05/2025 01:45:00,"22578,00","22461,00",Italy
11/05/2025 01:30:00,"22972,00","22503,00",Italy
11/05/2025 01:15:00,"23034,00","23193,00",Italy
11/05/2025 01:00:00,"23382,00","23541,00",Italy
11/05/2025 00:45:00,"23762,00","23786,00",Italy
11/05/2025 00:30:00,"24204,00","24344,00",Italy
11/05/2025 00:15:00,"24724,00","24570,00",Italy
11/05/2025 00:00:00,"25230,00","25187,00",Italy
10/05/2025 23:45:00,"25708,00","25884,00",Italy
10/05/2025 23:30:00,"26296,00","26248,00",Italy
10/05/2025 23:15:00,"26991,00","26663,00",Italy
10/05/2025 23:00:00,"27427,00","27386,00",Italy
10/05/2025 22:45:00,"27846,00","27931,00",Italy
10/05/2025 22:30:00,"28373,00","28415,00",Italy
10/05/2025 22:15:00,"29185,00","28917,00",Italy
10/05/2025 22:00:00,"29505,00","29418,00",Italy
10/05/2025 21:45:00,"30131,00","29988,00",Italy
10/05/2025 21:30:00,"30953,00","30604,00",Italy
10/05/2025 21:15:00,"31054,00","31127,00",Italy
10/05/2025 21:00:00,"31772,00","31450,00",Italy
10/05/2025 20:45:00,"31956,00","31761,00",Italy
10/05/2025 20:30:00,"31809,00","31917,00",Italy
10/05/2025 20:15:00,"31738,00","31864,00",Italy
10/05/2025 20:00:00,"31567,00","31537,00",Italy
10/05/2025 19:45:00,"31273,00","31142,00",Italy
10/05/2025 19:30:00,"31072,00","31002,00",Italy
10/05/2025 19:15:00,"30942,00","30920,00",Italy
10/05/2025 19:00:00,"30917,00","30682,00",Italy
10/05/2025 18:45:00,"30132,00","30166,00",Italy
10/05/2025 18:30:00,"30012,00","29946,00",Italy
10/05/2025 18:15:00,"29539,00","29697,00",Italy
10/05/2025 18:00:00,"29489,00","29630,00",Italy
10/05/2025 17:45:00,"28883,00","29493,00",Italy
10/05/2025 17:30:00,"28798,00","29347,00",Italy
10/05/2025 17:15:00,"28411,00","29351,00",Italy
10/05/2025 17:00:00,"28452,00","29429,00",Italy
10/05/2025 16:45:00,"28621,00","29419,00",Italy
10/05/2025 16:30:00,"28495,00","29602,00",Italy
10/05/2025 16:15:00,"28432,00","29693,00",Italy
10/05/2025 16:00:00,"28483,00","29853,00",Italy
10/05/2025 15:45:00,"28563,00","30034,00",Italy
10/05/2025 15:30:00,"28919,00","30206,00",Italy
10/05/2025 15:15:00,"28784,00","30385,00",Italy
10/05/2025 15:00:00,"29272,00","30405,00",Italy
10/05/2025 14:45:00,"29678,00","30763,00",Italy
10/05/2025 14:30:00,"30182,00","30779,00",Italy
10/05/2025 14:15:00,"30298,00","31002,00",Italy
10/05/2025 14:00:00,"30592,00","31217,00",Italy
10/05/2025 13:45:00,"31177,00","31400,00",Italy
10/05/2025 13:30:00,"31429,00","31526,00",Italy
10/05/2025 13:15:00,"31644,00","31871,00",Italy
10/05/2025 13:00:00,"31794,00","32322,00",Italy
10/05/2025 12:45:00,"32164,00","32550,00",Italy
10/05/2025 12:30:00,"31844,00","32927,00",Italy
10/05/2025 12:15:00,"32337,00","32987,00",Italy
10/05/2025 12:00:00,"32577,00","33302,00",Italy
10/05/2025 11:45:00,"32839,00","33284,00",Italy
10/05/2025 11:30:00,"32696,00","33541,00",Italy
10/05/2025 11:15:00,"33067,00","33664,00",Italy
10/05/2025 11:00:00,"33080,00","33553,00",Italy
10/05/2025 10:45:00,"33272,00","33964,00",Italy
10/05/2025 10:30:00,"33405,00","33831,00",Italy
10/05/2025 10:15:00,"33330,00","34092,00",Italy
10/05/2025 10:00:00,"33370,00","34245,00",Italy
10/05/2025 09:45:00,"33247,00","33858,00",Italy
10/05/2025 09:30:00,"33327,00","33749,00",Italy
10/05/2025 09:15:00,"33200,00","33855,00",Italy
10/05/2025 09:00:00,"32747,00","33612,00",Italy
10/05/2025 08:45:00,"32458,00","32909,00",Italy
10/05/2025 08:30:00,"32107,00","32562,00",Italy
10/05/2025 08:15:00,"31294,00","31759,00",Italy
10/05/2025 08:00:00,"30760,00","30870,00",Italy
10/05/2025 07:45:00,"30111,00","29931,00",Italy
10/05/2025 07:30:00,"29040,00","29318,00",Italy
10/05/2025 07:15:00,"28655,00","28536,00",Italy
10/05/2025 07:00:00,"27854,00","27599,00",Italy
10/05/2025 06:45:00,"26514,00","26582,00",Italy
10/05/2025 06:30:00,"26009,00","26025,00",Italy
10/05/2025 06:15:00,"25733,00","25498,00",Italy
10/05/2025 06:00:00,"25361,00","25233,00",Italy
10/05/2025 05:45:00,"24444,00","24796,00",Italy
10/05/2025 05:30:00,"24737,00","25133,00",Italy
10/05/2025 05:15:00,"24842,00","25113,00",Italy
10/05/2025 05:00:00,"24809,00","24921,00",Italy
10/05/2025 04:45:00,"24221,00","24697,00",Italy
