Date,Total Load [MW],Forecast Total Load [MW],Bidding Zone
28/05/2024 05:00:00,"27389,00","27360,00",Italy
28/05/2024 04:45:00,"26666,00","27055,00",Italy
28/05/2024 04:30:00,"26354,00","26917,00",Italy
28/05/2024 04:15:00,"26082,00","26823,00",Italy
28/05/2024 04:00:00,"26031,00","26824,00",Italy
28/05/2024 03:45:00,"25719,00","26817,00",Italy
28/05/2024 03:30:00,"26046,00","26821,00",Italy
28/05/2024 03:15:00,"25875,00","26795,00",Italy
28/05/2024 03:00:00,"25854,00","26779,00",Italy
28/05/2024 02:45:00,"25935,00","26827,00",Italy
28/05/2024 02:30:00,"26247,00","26901,00",Italy
28/05/2024 02:15:00,"26285,00","27039,00",Italy
28/05/2024 02:00:00,"26456,00","27310,00",Italy
28/05/2024 01:45:00,"26741,00","27538,00",Italy
28/05/2024 01:30:00,"26971,00","27878,00",Italy
28/05/2024 01:15:00,"27163,00","28239,00",Italy
28/05/2024 01:00:00,"27730,00","28708,00",Italy
28/05/2024 00:45:00,"28201,00","29213,00",Italy
28/05/2024 00:30:00,"28709,00","29690,00",Italy
28/05/2024 00:15:00,"29232,00","30161,00",Italy
28/05/2024 00:00:00,"29999,00","31050,00",Italy
27/05/2024 23:45:00,"31125,00","31813,00",Italy
27/05/2024 23:30:00,"31953,00","32497,00",Italy
27/05/2024 23:15:00,"32631,00","33171,00",Italy
27/05/2024 23:00:00,"33343,00","33930,00",Italy
27/05/2024 22:45:00,"34085,00","34650,00",Italy
27/05/2024 22:30:00,"34559,00","35464,00",Italy
27/05/2024 22:15:00,"35394,00","36256,00",Italy
27/05/2024 22:00:00,"36268,00","37066,00",Italy
27/05/2024 21:45:00,"37037,00","37641,00",Italy
27/05/2024 21:30:00,"37957,00","38355,00",Italy
27/05/2024 21:15:00,"38603,00","38858,00",Italy
27/05/2024 21:00:00,"39016,00","39175,00",Italy
27/05/2024 20:45:00,"39010,00","39226,00",Italy
27/05/2024 20:30:00,"38995,00","39381,00",Italy
27/05/2024 20:15:00,"39133,00","39497,00",Italy
27/05/2024 20:00:00,"39162,00","39573,00",Italy
27/05/2024 19:45:00,"39288,00","39654,00",Italy
27/05/2024 19:30:00,"39580,00","39683,00",Italy
27/05/2024 19:15:00,"39323,00","39630,00",Italy
27/05/2024 19:00:00,"39095,00","39527,00",Italy
27/05/2024 18:45:00,"39257,00","39587,00",Italy
27/05/2024 18:30:00,"38965,00","39574,00",Italy
27/05/2024 18:15:00,"38519,00","39639,00",Italy
27/05/2024 18:00:00,"38735,00","39751,00",Italy
27/05/2024 17:45:00,"38973,00","39941,00",Italy
27/05/2024 17:30:00,"38998,00","40102,00",Italy
27/05/2024 17:15:00,"39466,00","40343,00",Italy
27/05/2024 17:00:00,"39764,00","40543,00",Italy
27/05/2024 16:45:00,"40040,00","40710,00",Italy
27/05/2024 16:30:00,"40122,00","40880,00",Italy
27/05/2024 16:15:00,"40268,00","41026,00",Italy
27/05/2024 16:00:00,"40603,00","41094,00",Italy
27/05/2024 15:45:00,"40986,00","41171,00",Italy
27/05/2024 15:30:00,"40923,00","41113,00",Italy
27/05/2024 15:15:00,"41720,00","41294,00",Italy
27/05/2024 15:00:00,"42056,00","41360,00",Italy
27/05/2024 14:45:00,"42204,00","41385,00",Italy
27/05/2024 14:30:00,"42491,00","41262,00",Italy
27/05/2024 14:15:00,"42288,00","41103,00",Italy
27/05/2024 14:00:00,"42239,00","41025,00",Italy
27/05/2024 13:45:00,"42080,00","40918,00",Italy
27/05/2024 13:30:00,"41684,00","40650,00",Italy
27/05/2024 13:15:00,"41186,00","40533,00",Italy
27/05/2024 13:00:00,"41396,00","40420,00",Italy
27/05/2024 12:45:00,"40774,00","40279,00",Italy
27/05/2024 12:30:00,"41170,00","40460,00",Italy
27/05/2024 12:15:00,"41406,00","40712,00",Italy
27/05/2024 12:00:00,"41630,00","41103,00",Italy
27/05/2024 11:45:00,"42131,00","41374,00",Italy
27/05/2024 11:30:00,"42226,00","41691,00",Italy
27/05/2024 11:15:00,"41913,00","41828,00",Italy
27/05/2024 11:00:00,"41975,00","41895,00",Italy
27/05/2024 10:45:00,"42354,00","41947,00",Italy
27/05/2024 10:30:00,"42692,00","42066,00",Italy
27/05/2024 10:15:00,"42821,00","42050,00",Italy
27/05/2024 10:00:00,"43077,00","42020,00",Italy
27/05/2024 09:45:00,"42846,00","41826,00",Italy
27/05/2024 09:30:00,"42630,00","41731,00",Italy
27/05/2024 09:15:00,"42486,00","41601,00",Italy
27/05/2024 09:00:00,"41745,00","41214,00",Italy
27/05/2024 08:45:00,"41067,00","40598,00",Italy
27/05/2024 08:30:00,"40638,00","39968,00",Italy
27/05/2024 08:15:00,"39878,00","39115,00",Italy
27/05/2024 08:00:00,"38818,00","38047,00",Italy
27/05/2024 07:45:00,"37304,00","36810,00",Italy
27/05/2024 07:30:00,"35958,00","35483,00",Italy
27/05/2024 07:15:00,"34645,00","34120,00",Italy
27/05/2024 07:00:00,"33181,00","32670,00",Italy
27/05/2024 06:45:00,"31217,00","31184,00",Italy
27/05/2024 06:30:00,"30005,00","29711,00",Italy
27/05/2024 06:15:00,"28488,00","28242,00",Italy
27/05/2024 06:00:00,"26703,00","26785,00",Italy
27/05/2024 05:45:00,"24745,00","25483,00",Italy
27/05/2024 05:30:00,"24057,00","24518,00",Italy
27/05/2024 05:15:00,"23481,00","23871,00",Italy
27/05/2024 05:00:00,"23478,00","23444,00",Italy
27/05/2024 04:45:00,"22561,00","23056,00",Italy
27/05/2024 04:30:00,"22175,00","22782,00",Italy
27/05/2024 04:15:00,"21905,00","22495,00",Italy
27/05/2024 04:00:00,"21972,00","22317,00",Italy
27/05/2024 03:45:00,"21913,00","22272,00",Italy
27/05/2024 03:30:00,"21837,00","22089,00",Italy
27/05/2024 03:15:00,"21786,00","22026,00",Italy
27/05/2024 03:00:00,"21780,00","22028,00",Italy
27/05/2024 02:45:00,"21309,00","22028,00",Italy
27/05/2024 02:30:00,"21682,00","22175,00",Italy
27/05/2024 02:15:00,"21641,00","22343,00",Italy
27/05/2024 02:00:00,"21918,00","22514,00",Italy
27/05/2024 01:45:00,"22180,00","22611,00",Italy
27/05/2024 01:30:00,"22224,00","22766,00",Italy
27/05/2024 01:15:00,"22407,00","23072,00",Italy
27/05/2024 01:00:00,"22919,00","23439,00",Italy
27/05/2024 00:45:00,"23251,00","23831,00",Italy
27/05/2024 00:30:00,"23505,00","24221,00",Italy
27/05/2024 00:15:00,"24187,00","24532,00",Italy
27/05/2024 00:00:00,"24654,00","25439,00",Italy
26/05/2024 23:45:00,"25066,00","26153,00",Italy
26/05/2024 23:30:00,"26080,00","26893,00",Italy
26/05/2024 23:15:00,"26666,00","27469,00",Italy
26/05/2024 23:00:00,"27267,00","28021,00",Italy
26/05/2024 22:45:00,"27463,00","28438,00",Italy
26/05/2024 22:30:00,"28132,00","29004,00",Italy
26/05/2024 22:15:00,"28858,00","29556,00",Italy
26/05/2024 22:00:00,"29299,00","30048,00",Italy
26/05/2024 21:45:00,"29496,00","30328,00",Italy
26/05/2024 21:30:00,"29883,00","30606,00",Italy
26/05/2024 21:15:00,"30225,00","30753,00",Italy
26/05/2024 21:00:00,"30264,00","30687,00",Italy
26/05/2024 20:45:00,"30027,00","30590,00",Italy
26/05/2024 20:30:00,"29779,00","30375,00",Italy
26/05/2024 20:15:00,"29386,00","30144,00",Italy
26/05/2024 20:00:00,"29251,00","29930,00",Italy
26/05/2024 19:45:00,"29111,00","29691,00",Italy
26/05/2024 19:30:00,"29058,00","29391,00",Italy
26/05/2024 19:15:00,"28770,00","29166,00",Italy
26/05/2024 19:00:00,"28612,00","28923,00",Italy
26/05/2024 18:45:00,"28117,00","28565,00",Italy
26/05/2024 18:30:00,"27427,00","28235,00",Italy
26/05/2024 18:15:00,"27297,00","28078,00",Italy
26/05/2024 18:00:00,"27120,00","27895,00",Italy
26/05/2024 17:45:00,"26732,00","27846,00",Italy
26/05/2024 17:30:00,"26581,00","27729,00",Italy
26/05/2024 17:15:00,"26462,00","27625,00",Italy
26/05/2024 17:00:00,"26239,00","27605,00",Italy
26/05/2024 16:45:00,"26118,00","27680,00",Italy
26/05/2024 16:30:00,"26173,00","27658,00",Italy
26/05/2024 16:15:00,"26197,00","27722,00",Italy
26/05/2024 16:00:00,"26143,00","27824,00",Italy
26/05/2024 15:45:00,"26264,00","27993,00",Italy
26/05/2024 15:30:00,"26589,00","28118,00",Italy
26/05/2024 15:15:00,"26528,00","28260,00",Italy
26/05/2024 15:00:00,"26848,00","28532,00",Italy
26/05/2024 14:45:00,"27225,00","28745,00",Italy
26/05/2024 14:30:00,"27026,00","28904,00",Italy
26/05/2024 14:15:00,"27096,00","29165,00",Italy
26/05/2024 14:00:00,"27446,00","29439,00",Italy
26/05/2024 13:45:00,"27812,00","29730,00",Italy
26/05/2024 13:30:00,"27955,00","29991,00",Italy
26/05/2024 13:15:00,"28354,00","30208,00",Italy
26/05/2024 13:00:00,"28792,00","30467,00",Italy
26/05/2024 12:45:00,"29193,00","30675,00",Italy
26/05/2024 12:30:00,"29392,00","30835,00",Italy
26/05/2024 12:15:00,"29360,00","30873,00",Italy
26/05/2024 12:00:00,"29214,00","30878,00",Italy
26/05/2024 11:45:00,"29110,00","30898,00",Italy
26/05/2024 11:30:00,"28989,00","30898,00",Italy
26/05/2024 11:15:00,"29099,00","30851,00",Italy
26/05/2024 11:00:00,"28880,00","30702,00",Italy
26/05/2024 10:45:00,"28987,00","30571,00",Italy
26/05/2024 10:30:00,"28644,00","30376,00",Italy
26/05/2024 10:15:00,"28813,00","30118,00",Italy
26/05/2024 10:00:00,"28587,00","29808,00",Italy
26/05/2024 09:45:00,"28079,00","29404,00",Italy
26/05/2024 09:30:00,"28078,00","29003,00",Italy
26/05/2024 09:15:00,"27927,00","28493,00",Italy
26/05/2024 09:00:00,"27359,00","27916,00",Italy
26/05/2024 08:45:00,"26687,00","27246,00",Italy
26/05/2024 08:30:00,"26073,00","26558,00",Italy
26/05/2024 08:15:00,"25857,00","25909,00",Italy
26/05/2024 08:00:00,"25358,00","25250,00",Italy
26/05/2024 07:45:00,"24502,00","24615,00",Italy
26/05/2024 07:30:00,"24026,00","23946,00",Italy
26/05/2024 07:15:00,"23479,00","23306,00",Italy
26/05/2024 07:00:00,"22763,00","22726,00",Italy
26/05/2024 06:45:00,"22208,00","22272,00",Italy
26/05/2024 06:30:00,"21712,00","21921,00",Italy
26/05/2024 06:15:00,"21297,00","21716,00",Italy
26/05/2024 06:00:00,"21081,00","21668,00",Italy
26/05/2024 05:45:00,"20736,00","21659,00",Italy
26/05/2024 05:30:00,"21044,00","21721,00",Italy
26/05/2024 05:15:00,"21255,00","21780,00",Italy
26/05/2024 05:00:00,"21611,00","21776,00",Italy
26/05/2024 04:45:00,"21415,00","21740,00",Italy
26/05/2024 04:30:00,"21304,00","21751,00",Italy
26/05/2024 04:15:00,"21426,00","21825,00",Italy
26/05/2024 04:00:00,"21346,00","22050,00",Italy
26/05/2024 03:45:00,"21225,00","22175,00",Italy
26/05/2024 03:30:00,"21202,00","22303,00",Italy
26/05/2024 03:15:00,"21086,00","22426,00",Italy
26/05/2024 03:00:00,"21377,00","22552,00",Italy
26/05/2024 02:45:00,"21595,00","22650,00",Italy
26/05/2024 02:30:00,"21634,00","22792,00",Italy
26/05/2024 02:15:00,"21875,00","22932,00",Italy
26/05/2024 02:00:00,"22112,00","23245,00",Italy
26/05/2024 01:45:00,"22300,00","23506,00",Italy
26/05/2024 01:30:00,"22436,00","23832,00",Italy
26/05/2024 01:15:00,"23048,00","24255,00",Italy
26/05/2024 01:00:00,"23351,00","24716,00",Italy
26/05/2024 00:45:00,"23800,00","25160,00",Italy
26/05/2024 00:30:00,"24458,00","25717,00",Italy
26/05/2024 00:15:00,"24885,00","26266,00",Italy
26/05/2024 00:00:00,"25534,00","26794,00",Italy
25/05/2024 23:45:00,"26222,00","27384,00",Italy
25/05/2024 23:30:00,"26637,00","27896,00",Italy
25/05/2024 23:15:00,"27296,00","28353,00",Italy
25/05/2024 23:00:00,"27911,00","28826,00",Italy
25/05/2024 22:45:00,"28341,00","29253,00",Italy
25/05/2024 22:30:00,"29001,00","29778,00",Italy
25/05/2024 22:15:00,"29404,00","30274,00",Italy
25/05/2024 22:00:00,"29806,00","30796,00",Italy
25/05/2024 21:45:00,"30073,00","31232,00",Italy
25/05/2024 21:30:00,"30999,00","31734,00",Italy
25/05/2024 21:15:00,"31403,00","32130,00",Italy
25/05/2024 21:00:00,"31470,00","32408,00",Italy
25/05/2024 20:45:00,"31629,00","32530,00",Italy
25/05/2024 20:30:00,"31443,00","32595,00",Italy
25/05/2024 20:15:00,"31438,00","32581,00",Italy
25/05/2024 20:00:00,"31445,00","32541,00",Italy
25/05/2024 19:45:00,"31606,00","32454,00",Italy
25/05/2024 19:30:00,"31555,00","32320,00",Italy
25/05/2024 19:15:00,"31263,00","32228,00",Italy
25/05/2024 19:00:00,"31183,00","32173,00",Italy
25/05/2024 18:45:00,"30986,00","32147,00",Italy
25/05/2024 18:30:00,"30632,00","32023,00",Italy
25/05/2024 18:15:00,"30351,00","31934,00",Italy
25/05/2024 18:00:00,"30282,00","31847,00",Italy
25/05/2024 17:45:00,"29650,00","31785,00",Italy
25/05/2024 17:30:00,"29680,00","31599,00",Italy
25/05/2024 17:15:00,"29665,00","31470,00",Italy
25/05/2024 17:00:00,"29333,00","31317,00",Italy
25/05/2024 16:45:00,"29792,00","31282,00",Italy
25/05/2024 16:30:00,"29611,00","31223,00",Italy
25/05/2024 16:15:00,"29443,00","31088,00",Italy
25/05/2024 16:00:00,"29767,00","31065,00",Italy
25/05/2024 15:45:00,"30259,00","31287,00",Italy
25/05/2024 15:30:00,"30384,00","31287,00",Italy
25/05/2024 15:15:00,"30582,00","31185,00",Italy
25/05/2024 15:00:00,"31035,00","31124,00",Italy
25/05/2024 14:45:00,"31035,00","30977,00",Italy
25/05/2024 14:30:00,"31694,00","31047,00",Italy
25/05/2024 14:15:00,"32114,00","31223,00",Italy
25/05/2024 14:00:00,"32173,00","31471,00",Italy
25/05/2024 13:45:00,"32671,00","31824,00",Italy
25/05/2024 13:30:00,"33037,00","32146,00",Italy
25/05/2024 13:15:00,"32843,00","32333,00",Italy
25/05/2024 13:00:00,"33148,00","32547,00",Italy
25/05/2024 12:45:00,"33299,00","32750,00",Italy
25/05/2024 12:30:00,"33306,00","32943,00",Italy
25/05/2024 12:15:00,"33610,00","33249,00",Italy
25/05/2024 12:00:00,"33945,00","33588,00",Italy
25/05/2024 11:45:00,"34157,00","33935,00",Italy
25/05/2024 11:30:00,"34068,00","34174,00",Italy
25/05/2024 11:15:00,"34127,00","34334,00",Italy
25/05/2024 11:00:00,"34359,00","34299,00",Italy
25/05/2024 10:45:00,"34259,00","34177,00",Italy
25/05/2024 10:30:00,"34276,00","34162,00",Italy
25/05/2024 10:15:00,"34251,00","34123,00",Italy
25/05/2024 10:00:00,"34352,00","34117,00",Italy
25/05/2024 09:45:00,"33997,00","33924,00",Italy
25/05/2024 09:30:00,"33984,00","33783,00",Italy
25/05/2024 09:15:00,"33585,00","33461,00",Italy
25/05/2024 09:00:00,"33129,00","33098,00",Italy
25/05/2024 08:45:00,"32628,00","32552,00",Italy
25/05/2024 08:30:00,"32205,00","32003,00",Italy
25/05/2024 08:15:00,"31585,00","31443,00",Italy
25/05/2024 08:00:00,"31054,00","30844,00",Italy
25/05/2024 07:45:00,"30331,00","30259,00",Italy
25/05/2024 07:30:00,"29420,00","29548,00",Italy
25/05/2024 07:15:00,"28951,00","28836,00",Italy
25/05/2024 07:00:00,"28306,00","28149,00",Italy
25/05/2024 06:45:00,"27358,00","27523,00",Italy
25/05/2024 06:30:00,"26873,00","26902,00",Italy
25/05/2024 06:15:00,"26417,00","26543,00",Italy
25/05/2024 06:00:00,"25814,00","26188,00",Italy
25/05/2024 05:45:00,"25424,00","26044,00",Italy
25/05/2024 05:30:00,"25756,00","26049,00",Italy
25/05/2024 05:15:00,"26148,00","26043,00",Italy
25/05/2024 05:00:00,"26312,00","26047,00",Italy
25/05/2024 04:45:00,"25842,00","26058,00",Italy
25/05/2024 04:30:00,"25943,00","26068,00",Italy
25/05/2024 04:15:00,"25883,00","26052,00",Italy
25/05/2024 04:00:00,"25770,00","26056,00",Italy
25/05/2024 03:45:00,"25920,00","26007,00",Italy
25/05/2024 03:30:00,"26025,00","26050,00",Italy
25/05/2024 03:15:00,"26337,00","26151,00",Italy
25/05/2024 03:00:00,"26430,00","26309,00",Italy
25/05/2024 02:45:00,"26476,00","26436,00",Italy
25/05/2024 02:30:00,"26522,00","26636,00",Italy
25/05/2024 02:15:00,"26616,00","26890,00",Italy
25/05/2024 02:00:00,"26898,00","27153,00",Italy
25/05/2024 01:45:00,"27370,00","27433,00",Italy
25/05/2024 01:30:00,"27560,00","27849,00",Italy
25/05/2024 01:15:00,"27885,00","28255,00",Italy
25/05/2024 01:00:00,"28335,00","28587,00",Italy
25/05/2024 00:45:00,"28225,00","28884,00",Italy
25/05/2024 00:30:00,"29087,00","29392,00",Italy
25/05/2024 00:15:00,"29656,00","29777,00",Italy
25/05/2024 00:00:00,"30104,00","30784,00",Italy
24/05/2024 23:45:00,"31313,00","31685,00",Italy
24/05/2024 23:30:00,"32478,00","32377,00",Italy
24/05/2024 23:15:00,"33036,00","33052,00",Italy
24/05/2024 23:00:00,"33304,00","33766,00",Italy
24/05/2024 22:45:00,"33980,00","34369,00",Italy
24/05/2024 22:30:00,"34947,00","35082,00",Italy
24/05/2024 22:15:00,"35345,00","35838,00",Italy
24/05/2024 22:00:00,"35990,00","36531,00",Italy
24/05/2024 21:45:00,"36791,00","37024,00",Italy
24/05/2024 21:30:00,"37444,00","37634,00",Italy
24/05/2024 21:15:00,"38068,00","38083,00",Italy
24/05/2024 21:00:00,"38720,00","38382,00",Italy
24/05/2024 20:45:00,"38941,00","38544,00",Italy
24/05/2024 20:30:00,"38904,00","38677,00",Italy
24/05/2024 20:15:00,"38940,00","38777,00",Italy
24/05/2024 20:00:00,"38965,00","38860,00",Italy
24/05/2024 19:45:00,"38536,00","38915,00",Italy
24/05/2024 19:30:00,"38574,00","38963,00",Italy
24/05/2024 19:15:00,"38566,00","39019,00",Italy
24/05/2024 19:00:00,"38412,00","39087,00",Italy
24/05/2024 18:45:00,"38740,00","39307,00",Italy
24/05/2024 18:30:00,"38682,00","39490,00",Italy
24/05/2024 18:15:00,"38230,00","39609,00",Italy
24/05/2024 18:00:00,"38524,00","39783,00",Italy
24/05/2024 17:45:00,"39130,00","40150,00",Italy
24/05/2024 17:30:00,"39244,00","40474,00",Italy
24/05/2024 17:15:00,"39796,00","40797,00",Italy
24/05/2024 17:00:00,"40096,00","41074,00",Italy
24/05/2024 16:45:00,"40617,00","41394,00",Italy
24/05/2024 16:30:00,"40907,00","41638,00",Italy
24/05/2024 16:15:00,"41373,00","41875,00",Italy
24/05/2024 16:00:00,"41438,00","41980,00",Italy
24/05/2024 15:45:00,"41844,00","42115,00",Italy
24/05/2024 15:30:00,"42037,00","42164,00",Italy
24/05/2024 15:15:00,"42281,00","42303,00",Italy
24/05/2024 15:00:00,"42415,00","42475,00",Italy
24/05/2024 14:45:00,"42452,00","42540,00",Italy
24/05/2024 14:30:00,"42486,00","42661,00",Italy
24/05/2024 14:15:00,"42487,00","42733,00",Italy
24/05/2024 14:00:00,"42557,00","42821,00",Italy
24/05/2024 13:45:00,"42354,00","42828,00",Italy
24/05/2024 13:30:00,"42813,00","42870,00",Italy
24/05/2024 13:15:00,"42184,00","42696,00",Italy
24/05/2024 13:00:00,"42120,00","42618,00",Italy
24/05/2024 12:45:00,"42155,00","42524,00",Italy
24/05/2024 12:30:00,"42175,00","42638,00",Italy
24/05/2024 12:15:00,"42805,00","42898,00",Italy
24/05/2024 12:00:00,"42893,00","43179,00",Italy
24/05/2024 11:45:00,"44006,00","43536,00",Italy
24/05/2024 11:30:00,"44036,00","43796,00",Italy
24/05/2024 11:15:00,"43714,00","43855,00",Italy
24/05/2024 11:00:00,"43869,00","43920,00",Italy
24/05/2024 10:45:00,"43575,00","43894,00",Italy
24/05/2024 10:30:00,"43741,00","43952,00",Italy
24/05/2024 10:15:00,"43527,00","43870,00",Italy
24/05/2024 10:00:00,"43400,00","43795,00",Italy
24/05/2024 09:45:00,"43053,00","43605,00",Italy
24/05/2024 09:30:00,"43106,00","43518,00",Italy
24/05/2024 09:15:00,"43100,00","43307,00",Italy
24/05/2024 09:00:00,"42715,00","43041,00",Italy
24/05/2024 08:45:00,"42495,00","42515,00",Italy
24/05/2024 08:30:00,"41780,00","41847,00",Italy
24/05/2024 08:15:00,"40921,00","41028,00",Italy
24/05/2024 08:00:00,"40172,00","40006,00",Italy
24/05/2024 07:45:00,"38779,00","38754,00",Italy
24/05/2024 07:30:00,"37562,00","37385,00",Italy
24/05/2024 07:15:00,"36479,00","35898,00",Italy
24/05/2024 07:00:00,"35070,00","34348,00",Italy
24/05/2024 06:45:00,"33360,00","32835,00",Italy
24/05/2024 06:30:00,"32194,00","31477,00",Italy
24/05/2024 06:15:00,"30910,00","30305,00",Italy
24/05/2024 06:00:00,"29592,00","29291,00",Italy
24/05/2024 05:45:00,"27902,00","28478,00",Italy
24/05/2024 05:30:00,"27525,00","27896,00",Italy
24/05/2024 05:15:00,"27520,00","27524,00",Italy
24/05/2024 05:00:00,"27444,00","27239,00",Italy
24/05/2024 04:45:00,"26985,00","26968,00",Italy
24/05/2024 04:30:00,"26654,00","26855,00",Italy
24/05/2024 04:15:00,"26359,00","26764,00",Italy
24/05/2024 04:00:00,"26372,00","26775,00",Italy
24/05/2024 03:45:00,"26679,00","26927,00",Italy
24/05/2024 03:30:00,"26592,00","26973,00",Italy
24/05/2024 03:15:00,"26734,00","27006,00",Italy
24/05/2024 03:00:00,"26674,00","27034,00",Italy
24/05/2024 02:45:00,"26881,00","27099,00",Italy
24/05/2024 02:30:00,"26976,00","27234,00",Italy
24/05/2024 02:15:00,"27352,00","27394,00",Italy
24/05/2024 02:00:00,"27384,00","27566,00",Italy
24/05/2024 01:45:00,"27451,00","27769,00",Italy
24/05/2024 01:30:00,"27908,00","28121,00",Italy
24/05/2024 01:15:00,"28282,00","28506,00",Italy
24/05/2024 01:00:00,"28660,00","28965,00",Italy
24/05/2024 00:45:00,"29136,00","29448,00",Italy
24/05/2024 00:30:00,"29320,00","30039,00",Italy
24/05/2024 00:15:00,"30193,00","30565,00",Italy
24/05/2024 00:00:00,"30685,00","31167,00",Italy
23/05/2024 23:45:00,"30964,00","31662,00",Italy
23/05/2024 23:30:00,"31811,00","32367,00",Italy
23/05/2024 23:15:00,"32751,00","33034,00",Italy
23/05/2024 23:00:00,"33146,00","33747,00",Italy
23/05/2024 22:45:00,"34034,00","34468,00",Italy
23/05/2024 22:30:00,"34704,00","35315,00",Italy
23/05/2024 22:15:00,"35479,00","36111,00",Italy
23/05/2024 22:00:00,"36287,00","36863,00",Italy
23/05/2024 21:45:00,"36837,00","37465,00",Italy
23/05/2024 21:30:00,"37778,00","38180,00",Italy
23/05/2024 21:15:00,"38485,00","38743,00",Italy
23/05/2024 21:00:00,"38705,00","39135,00",Italy
23/05/2024 20:45:00,"39020,00","39407,00",Italy
23/05/2024 20:30:00,"38847,00","39557,00",Italy
23/05/2024 20:15:00,"38953,00","39643,00",Italy
23/05/2024 20:00:00,"39102,00","39658,00",Italy
23/05/2024 19:45:00,"38978,00","39643,00",Italy
23/05/2024 19:30:00,"38967,00","39686,00",Italy
23/05/2024 19:15:00,"38988,00","39722,00",Italy
23/05/2024 19:00:00,"38783,00","39826,00",Italy
23/05/2024 18:45:00,"38767,00","40062,00",Italy
23/05/2024 18:30:00,"38652,00","40210,00",Italy
23/05/2024 18:15:00,"38919,00","40343,00",Italy
23/05/2024 18:00:00,"38962,00","40534,00",Italy
23/05/2024 17:45:00,"39427,00","40819,00",Italy
23/05/2024 17:30:00,"39583,00","40911,00",Italy
23/05/2024 17:15:00,"40259,00","41094,00",Italy
23/05/2024 17:00:00,"40388,00","41345,00",Italy
23/05/2024 16:45:00,"41356,00","41686,00",Italy
23/05/2024 16:30:00,"41457,00","41921,00",Italy
23/05/2024 16:15:00,"41911,00","42348,00",Italy
23/05/2024 16:00:00,"42001,00","42714,00",Italy
23/05/2024 15:45:00,"42051,00","43003,00",Italy
23/05/2024 15:30:00,"42555,00","43128,00",Italy
23/05/2024 15:15:00,"42654,00","43117,00",Italy
23/05/2024 15:00:00,"42687,00","42903,00",Italy
23/05/2024 14:45:00,"43305,00","42734,00",Italy
23/05/2024 14:30:00,"43657,00","42728,00",Italy
23/05/2024 14:15:00,"43427,00","42697,00",Italy
23/05/2024 14:00:00,"43770,00","42699,00",Italy
23/05/2024 13:45:00,"43315,00","42541,00",Italy
23/05/2024 13:30:00,"43435,00","42448,00",Italy
23/05/2024 13:15:00,"42820,00","42157,00",Italy
23/05/2024 13:00:00,"42685,00","41919,00",Italy
23/05/2024 12:45:00,"42668,00","41749,00",Italy
23/05/2024 12:30:00,"42842,00","41649,00",Italy
23/05/2024 12:15:00,"42776,00","41794,00",Italy
23/05/2024 12:00:00,"43042,00","42103,00",Italy
23/05/2024 11:45:00,"44213,00","42538,00",Italy
23/05/2024 11:30:00,"44473,00","42889,00",Italy
23/05/2024 11:15:00,"44648,00","43041,00",Italy
23/05/2024 11:00:00,"44455,00","42990,00",Italy
23/05/2024 10:45:00,"43975,00","42867,00",Italy
23/05/2024 10:30:00,"44431,00","42856,00",Italy
23/05/2024 10:15:00,"44318,00","42837,00",Italy
23/05/2024 10:00:00,"43921,00","42851,00",Italy
23/05/2024 09:45:00,"43680,00","42843,00",Italy
23/05/2024 09:30:00,"43542,00","42802,00",Italy
23/05/2024 09:15:00,"43378,00","42728,00",Italy
23/05/2024 09:00:00,"42911,00","42542,00",Italy
23/05/2024 08:45:00,"42653,00","42186,00",Italy
23/05/2024 08:30:00,"42133,00","41663,00",Italy
23/05/2024 08:15:00,"41353,00","40955,00",Italy
23/05/2024 08:00:00,"40612,00","40112,00",Italy
23/05/2024 07:45:00,"39346,00","39069,00",Italy
23/05/2024 07:30:00,"38248,00","37787,00",Italy
23/05/2024 07:15:00,"36910,00","36303,00",Italy
23/05/2024 07:00:00,"35462,00","34785,00",Italy
23/05/2024 06:45:00,"33409,00","33356,00",Italy
23/05/2024 06:30:00,"31805,00","31953,00",Italy
23/05/2024 06:15:00,"30858,00","30685,00",Italy
23/05/2024 06:00:00,"29709,00","29522,00",Italy
23/05/2024 05:45:00,"27929,00","28508,00",Italy
23/05/2024 05:30:00,"27508,00","27795,00",Italy
23/05/2024 05:15:00,"27569,00","27453,00",Italy
23/05/2024 05:00:00,"27344,00","27183,00",Italy
23/05/2024 04:45:00,"26695,00","26914,00",Italy
23/05/2024 04:30:00,"26697,00","26730,00",Italy
23/05/2024 04:15:00,"26745,00","26721,00",Italy
23/05/2024 04:00:00,"26582,00","26673,00",Italy
23/05/2024 03:45:00,"26719,00","26707,00",Italy
23/05/2024 03:30:00,"26708,00","26738,00",Italy
23/05/2024 03:15:00,"26693,00","26681,00",Italy
23/05/2024 03:00:00,"26749,00","26606,00",Italy
23/05/2024 02:45:00,"26639,00","26493,00",Italy
23/05/2024 02:30:00,"26606,00","26575,00",Italy
23/05/2024 02:15:00,"26536,00","26715,00",Italy
23/05/2024 02:00:00,"27010,00","26988,00",Italy
23/05/2024 01:45:00,"27150,00","27283,00",Italy
23/05/2024 01:30:00,"27406,00","27623,00",Italy
23/05/2024 01:15:00,"27772,00","27965,00",Italy
23/05/2024 01:00:00,"28175,00","28404,00",Italy
23/05/2024 00:45:00,"28831,00","28910,00",Italy
